PI RCR,PI JIF
1.286748699,2.633117647
1.188899175,5.771902439
1.203495479,5.430682927
1.43392048,11.05738095
1.327021292,5.034382353
1.173565333,8.086235294
1.543650325,5.46452381
1.383313315,1.8304
1.110001724,5.417217054
1.1370041,6.700444444
1.193980509,4.32225
1.086235306,3.910261538
1.183473115,7.947782609
0.901667722,5.231875
1.19020041,6.239886364
1.114690358,6.108408451
1.333600921,5.284068966
1.090252433,5.469409091
1.190394918,12.31988462
1.187840382,6.519272727
1.263198564,4.738083333
1.19068615,7.322421053
1.255067443,9.55325
1.037087448,5.341821429
1.125713957,5.789535714
0.876318804,3.369
1.448203671,6.816531915
1.234010452,13.8665
1.484690273,7.861653846
1.281600484,4.885
1.648997992,12.01054545
1.224947792,5.51228125
1.009261191,5.5115
0.821358596,7.951151515
0.953327428,5.75127907
1.13974822,7.301269231
1.111476236,7.050547619
0.889882576,6.996285714
2.03279557,8.276823529
0.974616894,4.105833333
0.93195943,9.570882353
1.469803994,8.90371875
1.695830482,7.135875
1.208115466,4.283076923
1.098392965,7.032325
1.319284566,5.553275
1.238514751,7.527545455
1.179636977,5.262
1.283969998,7.232096774
1.304112955,5.780897436
1.12437517,9.35275
1.495474247,4.485793103
1.216486637,6.2430625
1.613576021,3.792
0.883789777,5.272882353
1.558283524,12.45482353
1.126209541,6.061608696
1.398331268,8.6484
1.202506275,6.167804878
1.07020841,5.877842105
1.183239745,6.377666667
1.044672849,4.068727273
1.014336634,7.28415
1.483394783,4.739846154
0.920490629,6.379225806
0.908304382,4.198
1.179528548,5.032074627
1.249819748,5.073701754
1.095857621,8.631384615
1.602609867,8.197314815
0.748591552,6.872037037
1.022715578,5.146764706
1.418460355,4.125823529
1.175827678,7.626056604
2.018179088,7.978
1.061447753,7.412588235
1.127018043,5.847886792
1.066229799,2.679407407
1.47822627,11.16092308
1.288971174,9.264459459
1.425020878,6.07174359
1.139981099,8.638785714
1.469203537,6.3578125
1.216562507,3.035
1.251904783,6.282257143
1.244871861,6.240153846
1.154495773,5.390652174
1.262643364,7.841148148
1.371043891,7.200622222
1.157206717,5.627222222
1.022039715,3.028090909
1.184236301,10.72254762
2.11766864,9.575615385
1.210722281,6.833235294
1.007096726,9.487764706
1.578976594,13.18718182
1.048076158,5.264421053
2.46253105,6.641060606
1.320327997,3.545
0.89876189,7.4956875
1.009414063,2.698923077
0.896977515,7.073842105
0.999225303,6.811207792
1.32036762,8.351807692
1.147525076,4.920259259
1.369945922,10.37961538
1.207761682,8.072857143
1.60549951,4.2902
0.928248208,4.406870968
1.128347013,5.606589474
1.487009539,6.435057143
1.520575653,4.676470588
1.083224007,6.473272727
1.164327692,6.374967742
1.034470658,7.0002
1.156258372,4.063107143
1.421824414,12.83196296
1.216193364,5.796685714
1.356676213,7.503457143
0.98703198,6.499886792
1.040841917,4.453627451
1.202121193,6.47735
1.052382197,8.290588235
1.090708343,5.150047619
1.090046657,3.347428571
1.329702878,6.26875
1.425460861,7.489777778
1.943302554,15.9938
1.205475421,4.686033333
0.941581366,5.683545455
1.287996653,5.503833333
1.31420165,4.96
1.200387558,7.35376
1.276437164,9.36596875
1.287056521,6.3
1.119546365,12.67495238
1.112931828,4.594952381
1.03685029,9.405884615
1.024966046,5.079259259
1.127767741,8.862133333
1.228996167,8.860772727
1.370101821,12.19975926
1.21132184,7.151910714
1.142870052,3.415424242
1.467021666,9.621507937
1.323988769,6.833145455
1.122284735,7.450636364
1.274422393,5.000428571
1.201214161,8.366454545
1.353173923,5.900681818
1.261903372,8.76630303
1.048545794,5.918394737
1.556618087,2.823921053
1.402261536,7.997772727
1.11211749,7.500333333
1.456563777,12.12306667
1.244748335,7.411894737
1.356222827,9.13265
1.650338427,8.741578947
1.153810188,4.344857143
1.014066133,4.536615385
1.215234453,6.6176
0.912164698,5.229217391
1.240435389,7.707807018
1.118233335,10.59607143
0.88699629,8.932933333
1.086022907,3.974111111
1.337510507,7.637321429
1.131849933,6.341705882
1.66107864,9.661571429
1.067280591,5.42236
1.249590862,5.340768519
3.187540346,12.191875
1.391379404,9.93490625
1.512499061,6.2205
1.576245264,5.9795
1.158821195,10.22407692
1.128066827,6.929
1.513507377,12.87235294
1.281969691,6.5998125
1.444144789,10.59642857
1.053978403,6.784129032
1.782582461,1.8446
1.179080768,12.2985625
1.102844413,7.541928571
1.544434364,9.703709677
1.371134571,3.110666667
1.330110926,3.549865385
2.000861119,9.540388889
1.156327152,10.57392308
1.080875264,4.414877551
1.406550686,6.969
1.951312892,6.746785714
1.20810837,6.097875
1.193830773,4.210590909
1.238505304,7.099
2.614209644,23.22155
1.015736252,7.862473684
1.157009907,3.580928571
1.172640983,4.488714286
1.405636095,18.47146667
1.311341514,4.719846154
1.110777918,9.849054054
1.413180587,12.05573077
1.487621287,8.202928571
1.640126982,8.092
1.231338155,8.047347826
1.191486507,4.526371429
1.342901065,1.634833333
1.307257546,13.75555556
1.046650747,9.924793103
1.043728169,5.920409091
1.253872141,3.821544304
1.139490896,4.67685
1.208320208,4.199057143
1.605048194,5.83025
1.640369313,5.1541
1.098240906,5.908157895
1.480706783,5.481328571
1.188783576,8.021833333
1.217456808,2.59752381
1.174105427,4.868478495
1.197207728,9.144863636
1.641298702,8.1919
0.811552451,9.621789474
1.521978137,9.534622222
1.480555383,9.678275862
1.401077394,6.98019171
1.379565586,5.976304348
1.536421017,5.627458333
0.997587507,7.805804348
1.376691516,8.46484
1.371589296,5.545461538
1.376012443,4.57962069
1.379512761,4.842384615
1.239660553,10.28278261
1.638709244,8.205617647
1.946182515,7.946166667
1.137066941,5.214
1.497744427,12.34282609
1.14895123,8.00925
1.388202405,4.413105263
1.477542064,5.193172414
1.653342203,10.54622727
1.141205696,7.041105263
0.964959868,3.825
1.789904405,5.242136364
1.251621301,4.013117647
1.646882484,3.892591837
1.097402554,7.427058824
1.695975285,10.83420588
1.431382098,10.58389286
1.297312487,15.51015
1.210254733,4.751818182
1.328998906,3.678045455
1.450754455,5.3374375
1.866648796,5.822151515
1.454468351,1.85052
1.344555616,7.27876
1.677435342,16.99141667
1.109512042,5.266333333
1.247386244,9.202117647
1.457441677,6.515238095
1.132392327,5.720285714
1.322417007,5.32780597
1.377487174,7.268191489
1.456285882,3.052806452
1.71812199,6.483588235
1.523497138,9.7015625
1.774238673,9.573538462
1.407997357,7.907878788
1.550134675,3.717754386
1.331867046,7.840357143
2.117560321,7.979852941
1.49717951,9.141740741
1.370264302,6.78765625
1.25753376,5.765842105
1.848570409,7.64765
1.526549459,8.358441176
1.193282439,7.616107143
1.494221082,6.666310345
1.247941707,9.668962963
1.249556291,5.846466667
1.546007978,5.627058824
1.224327023,7.501785714
1.085625568,3.997346154
1.398569856,5.291736842
1.426162069,5.26095122
1.431563875,5.32720339
1.128913854,7.692807692
1.195963143,10.18206667
1.192076923,6.608533333
1.061280625,7.683857143
1.313260135,3.151774194
1.268071732,7.156916667
1.39426717,7.41064
1.24516753,8.54325
1.135694067,11.26192857
1.339248065,9.714173913
1.248452166,10.3616
1.230172417,4.816444444
1.236949602,5.04552381
1.413375053,9.695880952
1.385526411,9.754
1.519680206,6.447277778
1.788328491,12.04647059
1.634316271,15.01219048
1.761027523,4.540625
1.627541019,5.873565217
2.034915869,13.94453846
1.797581193,9.4587
1.775138322,2.640777778
1.459407446,8.67
1.145174417,10.39541176
1.298685097,3.721578947
1.230072742,9.569178571
1.443116171,3.622533333
1.552176493,9.705911765
2.164196577,9.0383
1.138284918,7.104866667
1.365328506,12.92126087
1.247973148,6.764192308
1.790619392,12.55284
1.358222174,15.59636364
1.634276259,5.634428571
1.300206005,8.014684211
1.306800173,7.767266667
1.433907901,6.4043
1.415019241,9.593243902
1.420385605,7.492772727
1.201070875,11.47771429
1.64091483,7.1174
2.069522574,5.546057143
1.300976904,9.960043478
1.808522685,5.626714286
1.653831526,5.643333333
1.639764939,12.49107407
1.849034095,13.54857576
1.410526133,8.936253731
1.870804063,7.804736842
1.740716269,13.65457143
1.362642136,12.501
1.36442545,6.690222222
1.423168503,3.607616438
1.329635677,6.719228571
1.521676625,6.092533333
1.606653633,10.71740625
1.634556072,5.871512195
1.429302934,4.477923077
1.115380105,4.762791667
1.472710218,2.366878049
1.486503437,6.111901639
1.516439557,5.089538462
1.862918748,5.72895
1.592771708,8.988839286
1.472425297,9.832909091
1.472654997,8.902772727
1.260525547,6.93876
1.457491038,12.42742857
1.232138301,9.468857143
1.120561367,6.969727273
1.290999926,6.374384615
1.518115617,6.976928571
1.564870543,6.847333333
1.594401514,5.551517241
1.610086315,5.783368421
1.375409457,8.280655172
1.172643999,6.384625
1.355221028,3.74516
1.137533207,6.113023256
1.314476071,8.581692308
1.844512225,5.757233333
1.387237088,5.9477
1.547884523,4.345217391
1.359259942,4.331895833
1.667440875,13.67340476
1.200766847,7.621133333
1.614176828,4.571761905
1.587082407,9.116333333
1.4204658,5.154944444
1.438661824,7.468791667
1.561418647,2.204115385
1.367274639,9.792109091
1.533706639,2.749923077
1.449183631,4.9178
1.57211542,8.8409
1.797198631,9.380314286
1.737249636,14.17435294
2.05537349,7.421190476
1.532046491,6.833315789
1.316099478,6.326782609
1.417660398,4.485333333
1.670312578,12.30657143
1.090138209,12.93279167
1.481460229,8.68816
1.553683667,7.727633333
1.82377271,8.328576923
1.482778913,8.991363636
1.566912353,11.19457143
1.173562713,2.192684211
1.489536612,5.430944444
1.608351575,9.682645161
1.702633453,8.536266667
2.114960635,8.265071429
1.413680816,5.18068
1.376514879,4.2585
1.619532176,6.9856
1.468991329,12.38995833
1.397732563,9.098294118
1.707904817,4.019
1.611890049,4.995196429
1.294679466,7.32645
1.612624497,5.217491803
1.419205981,8.132222222
1.263505635,5.4998125
1.539703046,13.25878378
1.681435869,6.522833333
2.15730783,10.96556364
1.498939304,5.816823529
1.853476518,6.698763158
1.539142694,9.437545455
1.472137135,6.064872727
1.065055475,9.393055556
1.546870304,7.767083333
1.882402858,8.20003125
1.382779583,8.458391304
1.860091241,6.298823529
1.482370737,7.413243902
1.266428554,9.168966667
2.246231396,9.4845
1.552781967,9.70176
1.249130136,4.688151515
1.509543827,4.076265306
1.776226237,13.7805
1.262759574,7.741461538
2.42576665,17.30583333
1.471711351,5.2384
1.308688624,6.731818182
2.096898862,9.85378125
1.12726252,7.7781
1.234505203,7.037078947
1.795359601,6.612064516
1.888181893,19.559
1.88839731,10.53448077
1.334963374,5.040535714
1.286428277,12.92526667
1.267621372,12.75765789
1.480602964,8.38945
1.783766692,17.13347059
1.751101362,7.184784314
1.597622268,5.3155
1.463867402,13.74541935
1.627874755,8.844176471
1.600247332,5.271785714
1.559108328,7.5331
1.947887888,8.873515152
2.301593694,13.11695
1.608408251,5.609964286
1.384631198,10.52193103
1.441091862,8.801818182
1.621294789,9.087826087
1.442213805,8.0325
1.754694294,4.677465116
1.216441691,8.042538462
1.736763725,5.954153846
1.452957053,4.085761905
2.337610691,8.811131579
1.575466218,10.07238889
1.896753663,3.959
1.978620159,5.553266667
1.62560025,3.913947368
1.35046383,5.214772727
1.726577406,5.696457143
1.592585046,13.77392857
1.537286973,6.051142857
1.317631159,8.589128205
1.426291071,4.089107143
1.322638401,7.207470588
1.798082182,5.998333333
1.361206488,10.87226923
1.775063509,5.659576923
1.844914198,5.837222222
1.743452333,13.33822222
1.54227139,8.36742029
1.912993864,15.44613333
1.395371749,9.229631579
1.280163239,5.44197619
1.653555811,9.195428571
2.777084381,14.19176667
1.383087379,6.865319149
2.46139789,6.057285714
1.585434643,10.87128571
1.861675805,4.066
1.484688639,4.935185185
1.360748346,10.65119231
1.267789402,4.1234375
1.544664535,8.855538462
1.703219433,6.207942857
2.096205141,5.829625
2.882341603,15.97211765
2.024328522,7.687333333
1.568071168,6.0328125
1.968714608,2.618980952
1.680720186,7.801472222
1.339160327,5.312435897
1.658279349,5.031925926
1.861001816,9.285251534
1.479588004,6.7169
1.888277488,7.6288
1.433479682,10.01745833
2.317319076,9.583851852
1.511447286,7.73498
1.34242357,6.471277778
1.227741934,6.787846154
1.857530036,10.85657692
2.26370132,12.0506875
2.014956999,8.965304348
1.198590121,2.66873913
2.299354645,14.16082759
1.428999219,5.845473684
1.581781666,6.529066667
3.457276003,6.6486
1.675022547,3.986631579
1.478968369,10.04716279
1.741467265,14.50528
2.194075152,9.8364
1.801610004,7.504194444
1.503849745,1.911125
1.412653368,3.295380952
1.850523085,6.731580645
1.592124347,5.734145161
1.638287619,11.82414706
1.634764333,4.433833333
1.250385941,9.3535
1.709238773,12.2678
1.6987681,4.811666667
1.581831684,6.262357143
1.361232654,6.608826087
1.277605121,5.141473684
2.116962312,11.15891667
1.514678046,8.364625
1.676171362,12.22714286
1.836336392,17.37083721
1.467250159,11.54470588
1.792046502,7.287375
1.549099108,11.58146154
2.157450376,9.616461538
2.218232946,7.288
1.756289217,7.648785714
1.671777639,6.658421053
1.972538205,8.01416129
2.033234265,3.276104167
1.627845291,11.53035714
1.384810535,5.152578947
1.420407813,10.24632
1.364251784,3.222346154
1.61670953,7.360875
1.830887993,5.359173913
2.085889077,13.371
1.83734048,10.1322
2.318198194,7.359389831
1.903797142,3.769465909
1.343953951,8.6
1.484884262,6.966666667
1.785141856,8.796864865
1.802147476,9.242913043
2.411505246,7.281185185
1.531948892,5.471698113
1.498717892,4.978
2.012030286,12.45317143
1.889002122,5.636073171
2.830996362,9.741529412
1.81643116,7.817176471
1.99616222,11.677
2.057855817,9.161066667
1.557982614,10.14393333
1.369268941,6.288206897
1.54370561,11.18588235
1.704803073,7.341333333
1.352210902,4.649394737
1.932132019,10.40078947
2.005571626,8.121939394
2.127024589,3.538558559
1.7543219,7.518
2.21282755,14.50646
1.410394735,6.239535714
1.654269263,2.473296296
2.052808595,12.93136842
2.525654413,13.99777273
2.764401445,6.623452055
2.392594451,12.47494737
1.249334617,2.878
1.4884834,9.10222
2.693303579,13.29747619
2.105336738,5.869584906
1.501215662,7.095090909
2.172766744,10.66352632
2.381504816,14.13794737
1.806849034,6.439842105
2.079420033,11.03487931
1.879868704,6.409485714
2.017931065,11.09145
2.171634819,5.712428571
1.99192119,6.201
2.123495431,4.954649123
2.515648439,9.580578947
2.084226254,6.685928571
2.336620034,8.179909091
1.492799297,14.98722222
2.096532543,11.2265
1.593165108,4.618851852
1.813687413,3.586157895
1.661310764,6.75188
2.303734274,8.227261905
1.849848559,9.99174359
2.28570801,10.79676667
1.916786274,11.78814815
2.092330764,7.48825
5.289804546,13.29231579
2.004845455,12.89964706
2.219022405,8.245921053
1.663204985,4.634785714
2.190974562,8.671736842
1.531279298,4.593233333
1.511643879,8.599058824
1.36114771,9.5001
2.475023299,6.465176471
2.474914934,15.50406897
1.870871663,7.492813559
2.008768442,5.414684211
1.694189517,13.2825
1.832288775,7.880630769
1.948332396,5.40146875
2.480515831,8.9017
2.660495206,7.484115385
2.37576952,6.824684211
2.0679245,4.481166667
2.556582533,14.61403846
2.490202451,8.9358
2.629564133,13.28146667
2.435500608,17.16335294
1.861006672,5.816131579
2.003220058,5.167964286
2.253345035,10.67928846
2.518202234,13.49873913
3.377762411,16.47932432
2.043988271,13.85926316
2.104924707,11.89351471
1.533308005,7.535796875
2.239708318,13.18471429
1.98514567,10.1152
2.488206755,13.55968182
2.319194335,11.92955
1.845768004,9.584133333
2.440047703,4.142
2.542303709,8.450192308
2.160616816,4.958740741
3.411393776,8.5248
2.48936057,8.855166667
2.766124561,7.205681818
2.258437694,9.024
1.895777393,9.650156627
2.31107611,5.15375
2.411256233,9.02475
2.464619552,7.305076923
2.332610799,9.750676471
3.362431071,11.55292593
2.11450233,5.947215385
2.621541501,9.278255319
2.21641487,9.946076923
2.544539928,8.433529412
2.592357635,4.71465
2.984706557,8.250611111
3.75132614,6.295909091
2.365024083,6.148758621
2.20298673,7.80016129
1.870276618,8.575692308
2.949750005,12.98132258
2.606855596,9.0768125
3.030447508,21.56513043
3.034643364,8.432863636
2.779592823,3.846238095
2.968048735,10.99936
2.08287269,10.967
2.057696069,4.479708075
3.246792477,13.98985484
3.799876781,10.84041935
3.655114421,10.73690323
3.369908273,17.95201639
3.676473016,13.88681818
2.708229614,12.06845098
2.716522518,9.523870968
3.946581597,18.8065
3.7084968,8.332352941
3.969280112,8.213869565
3.531253512,6.162066667
3.38131638,9.056652174
3.860190683,9.032045455
3.047598505,14.37495652
3.722546619,17.41436364
3.455081861,7.024235294
2.544157717,6.748944444
3.317113951,10.58794444
4.46291897,16.99886957
3.727500836,19.41042308
2.568719018,6.400333333
4.781364441,11.27726667
5.58590622,19.71010256
5.591050979,9.773470588
