STPI_Internal_Correlation,IRP_Internal_Correlation
0.255008,0.437759
0.324664,0.381968
0.348672,0.443995
0.329629,0.48581
0.359659,0.410107
0.331326,0.403882
0.327836,0.540717
0.288717,0.404082
0.336631,0.379532
0.356736,0.455387
0.353451,0.489974
0.342475,0.444597
0.358366,0.481418
0.345349,0.487471
0.334914,0.421161
0.314696,0.369841
0.348987,0.464154
0.289946,0.409368
0.375867,0.507383
0.325725,0.464266
0.301371,0.60323
0.30255,0.577186
0.329177,0.497529
0.34183,0.428925
0.358371,0.383418
0.33433,0.568481
0.34169,0.515601
0.341506,0.48687
0.312616,0.399977
0.300168,0.472972
0.338261,0.418199
0.355418,0.458802
0.330954,0.54083
0.320333,0.459561
0.310177,0.495495
0.315382,0.469387
0.311276,0.447446
0.338962,0.458306
0.31267,0.372565
0.287252,0.472362
0.343136,0.440239
0.299808,0.498979
0.326607,0.376572
0.311009,0.460786
0.320809,0.403741
0.303002,0.443796
0.279583,0.388085
0.338533,0.48132
0.33017,0.409889
0.343707,0.391214
0.347072,0.547213
0.291069,0.419656
0.327788,0.356357
0.34364,0.48386
0.354642,0.494442
0.302559,0.422382
0.368499,0.401488
0.396081,0.484779
0.333566,0.415209
0.309164,0.476367
0.326516,0.440536
0.308736,0.471359
0.289767,0.438676
0.330582,0.487687
0.27869,0.498355
0.338921,0.432161
0.314575,0.481793
0.312679,0.416688
0.316393,0.552871
0.339871,0.503008
0.293421,0.442777
0.329711,0.384831
0.292819,0.426785
0.340404,0.4117
0.337806,0.502828
0.300865,0.348201
0.342965,0.421164
0.300614,0.497698
0.318165,0.429946
0.29216,0.439696
0.296486,0.42929
0.334286,0.445904
0.281517,0.411088
0.330519,0.428408
0.264631,0.395997
0.347857,0.399746
0.359287,0.503677
0.292136,0.410624
0.334903,0.428361
0.342506,0.405365
0.336659,0.469266
0.353932,0.55871
0.350428,0.369222
0.352268,0.413519
0.319514,0.327073
0.343196,0.42999
0.378698,0.363495
0.324107,0.420472
0.255681,0.482754
0.284206,0.498599
0.35003,0.515914
0.297234,0.541303
0.38248,0.446126
0.320858,0.369017
0.316379,0.405892
0.304372,0.423638
0.321539,0.3949
0.270878,0.527254
0.352611,0.459629
0.298871,0.414354
0.296635,0.395157
0.321834,0.41807
0.297725,0.345357
0.340281,0.371655
0.248324,0.469317
0.32,0.413743
0.319951,0.426926
0.329136,0.353393
0.296326,0.44909
0.332854,0.332805
0.299034,0.504491
0.312737,0.456792
0.343922,0.315888
0.301585,0.420791
0.337773,0.375233
0.29423,0.420387
0.349312,0.404434
0.363561,0.488694
0.274231,0.383578
0.33303,0.464417
0.332591,0.433464
0.338014,0.487841
0.340823,0.425062
0.286112,0.471705
0.296309,0.442265
0.298162,0.376361
0.312016,0.593246
0.30573,0.47212
0.28808,0.380093
0.311954,0.398537
0.309884,0.569073
0.308502,0.415855
0.321079,0.539247
0.350028,0.48373
0.3283,0.50678
0.342494,0.508584
0.302686,0.431414
0.304386,0.376961
0.341173,0.42501
0.316372,0.41748
0.449352,0.412825
0.307176,0.403276
0.334876,0.457981
0.350108,0.480701
0.31777,0.484174
0.345803,0.341797
0.304428,0.403221
0.350412,0.364974
0.313159,0.343274
0.320164,0.508584
0.340694,0.43332
0.333763,0.38584
0.321992,0.424454
0.343732,0.411048
0.275162,0.547213
0.305414,0.504209
0.347578,0.41052
0.311526,0.430501
0.308528,0.459839
0.322078,0.447877
0.308347,0.415079
0.313787,0.472649
0.328738,0.518309
0.363944,0.493828
0.312585,0.505703
0.329798,0.437794
0.333645,0.493275
0.341703,0.466154
0.266719,0.465316
0.322395,0.481793
0.270996,0.460886
0.339903,0.373326
0.299621,0.429061
0.252752,0.396995
0.33923,0.407378
0.313596,0.460718
0.268827,0.445581
0.27975,0.526639
0.308807,0.469137
0.318311,0.416394
0.338968,0.486215
0.337424,0.632518
0.291548,0.413741
0.284936,0.429332
0.33557,0.453382
0.313462,0.514808
0.309788,0.384382
0.299611,0.319989
0.325466,0.409693
0.341521,0.500478
0.304091,0.439025
0.344698,0.452779
0.357691,0.355708
0.357368,0.52021
0.347329,0.474016
0.296724,0.467163
0.316188,0.517976
0.316252,0.442716
0.331971,0.558982
0.323472,0.403493
0.309361,0.465173
0.330723,0.439405
0.298509,0.535992
0.347892,0.444187
0.326928,0.402253
0.282919,0.420332
0.289593,0.419195
0.331896,0.388575
0.328087,0.438807
0.27872,0.40851
0.299726,0.496133
0.343318,0.428253
0.323876,0.487445
0.300652,0.510146
0.333419,0.397192
0.290141,0.426781
0.302487,0.358686
0.350097,0.407015
0.300879,0.401401
0.284885,0.382368
0.295711,0.538065
0.328904,0.512886
0.319927,0.398098
0.301092,0.436642
0.327263,0.383401
0.357303,0.403558
0.293435,0.551794
0.288715,0.429407
0.303642,0.345722
0.328276,0.391374
0.311466,0.456474
0.296235,0.463287
0.315138,0.400473
0.357147,0.502245
0.356828,0.466646
0.327481,0.432885
0.336904,0.466367
0.301857,0.378867
0.293879,0.423515
0.310788,0.425559
0.355438,0.43235
0.348382,0.481124
0.358909,0.379447
0.311369,0.455681
0.329498,0.357178
0.278178,0.51868
0.317946,0.501623
0.290857,0.436637
0.304354,0.504663
0.342498,0.549246
0.350589,0.572716
0.36556,0.459363
0.341774,0.493243
0.311389,0.530747
0.301448,0.425418
0.322609,0.420749
0.296754,0.42307
0.32517,0.464082
0.335365,0.436599
0.269682,0.447811
0.384108,0.450422
0.328855,0.506589
0.307961,0.392671
0.319328,0.472096
0.328496,0.438057
0.36601,0.42885
0.312526,0.441088
0.305489,0.48027
0.315643,0.454238
0.29411,0.432323
0.32478,0.460197
0.309736,0.379126
0.346687,0.512912
0.300503,0.407568
0.315915,0.420753
0.30836,0.37983
0.32719,0.434002
0.309702,0.391086
0.332641,0.418354
0.318653,0.432866
0.317262,0.452981
0.300107,0.420493
0.331419,0.351445
0.382052,0.474308
0.350365,0.422682
0.314717,0.394031
0.327091,0.458261
0.253361,0.371452
0.298552,0.506195
0.367574,0.48973
0.351111,0.45006
0.298603,0.470875
0.357963,0.459432
0.284545,0.510635
0.321421,0.451276
0.349778,0.364742
0.334793,0.415411
0.290874,0.401152
0.321847,0.50553
0.347374,0.446126
0.319017,0.46227
0.296114,0.512209
0.344874,0.438807
0.29511,0.381893
0.323206,0.371255
0.331967,0.496362
0.333182,0.508817
0.336247,0.447871
0.327647,0.461195
0.314052,0.436699
0.313326,0.51821
0.316808,0.469178
0.316707,0.445803
0.28893,0.496751
0.321908,0.411198
0.298772,0.476893
0.314211,0.450752
0.375835,0.383195
0.330604,0.374312
0.288497,0.402082
0.322794,0.442589
0.36651,0.404779
0.307527,0.348763
0.344369,0.412825
0.338193,0.460886
0.350919,0.482734
0.327325,0.460957
0.30461,0.467436
0.369167,0.325145
0.342932,0.44296
0.324712,0.528149
0.318839,0.424121
0.367415,0.470301
0.312492,0.4053
0.307583,0.425489
0.281403,0.448281
0.330339,0.491125
0.331829,0.455994
0.332977,0.328014
0.326028,0.431116
0.372819,0.432886
0.333179,0.440706
0.358242,0.466442
0.403449,0.506742
0.324306,0.428714
0.279993,0.493549
0.269171,0.455388
0.282387,0.478031
0.287304,0.403221
0.284244,0.427254
0.318117,0.429045
0.318179,0.470304
0.334343,0.328917
0.360281,0.522556
0.28009,0.419385
0.349928,0.433468
0.273358,0.44208
0.318309,0.397681
0.295621,0.435947
0.310045,0.410168
0.278117,0.453333
0.287841,0.439125
0.320611,0.36174
0.291564,0.411164
0.305851,0.426196
0.322542,0.445223
0.33935,0.524
0.302007,0.532678
0.316787,0.388085
0.330898,0.444171
0.334423,0.406788
0.338879,0.337722
0.327023,0.434524
0.366271,0.432323
0.290579,0.405404
0.344373,0.469312
0.310314,0.328573
0.335561,0.403221
0.297079,0.516231
0.35442,0.408337
0.361378,0.640078
0.311716,0.402644
0.289145,0.45669
0.303456,0.370216
0.31809,0.33702
0.358204,0.430974
0.31218,0.354829
0.282897,0.515836
0.360107,0.411904
0.307414,0.53723
0.289939,0.49549
0.286871,0.395622
0.342384,0.499954
0.318729,0.400299
0.378539,0.460197
0.312899,0.56259
0.327893,0.390567
0.311202,0.460383
0.307586,0.446216
0.260229,0.4071
0.362007,0.33333
0.389172,0.479384
0.355778,0.500478
0.306851,0.376961
0.329725,0.350629
0.335995,0.471121
0.34568,0.443407
0.314089,0.50755
0.300653,0.41477
0.309921,0.343165
0.331665,0.419547
0.306444,0.480304
0.383241,0.490213
0.353072,0.507654
0.302834,0.386496
0.297991,0.386616
0.296358,0.364018
0.326407,0.460963
0.337476,0.452721
0.301468,0.432523
0.315681,0.379281
0.301621,0.414811
0.345221,0.474395
0.331082,0.463233
0.357276,0.507274
0.358268,0.348448
0.297429,0.518985
0.290201,0.36338
0.333327,0.446872
0.329249,0.391444
0.308592,0.414981
0.303023,0.450094
0.276325,0.443433
0.362302,0.451397
0.35437,0.387784
0.304441,0.461397
0.296162,0.443524
0.300585,0.395051
0.306615,0.403206
0.316054,0.464082
0.338615,0.419346
0.366787,0.51333
0.341769,0.500756
0.349629,0.4071
0.349757,0.328086
0.319299,0.507617
0.300409,0.426367
0.324162,0.486724
0.347384,0.518309
0.32816,0.43571
0.294687,0.418883
0.311038,0.420286
0.344505,0.301452
0.330983,0.511406
0.312005,0.473266
0.318989,0.310303
0.305099,0.403382
0.319822,0.435649
0.313256,0.418255
0.316977,0.453074
0.344911,0.49777
0.305246,0.424454
0.306361,0.440239
0.347608,0.414098
0.318311,0.446753
0.348806,0.425924
0.364895,0.4445
0.327592,0.44319
0.339963,0.439126
0.300326,0.428281
0.346301,0.367472
0.323232,0.476882
0.332646,0.384682
0.305171,0.471065
0.317176,0.426382
0.37693,0.321312
0.308293,0.375082
0.298101,0.417464
0.307961,0.426142
0.328922,0.486921
0.298059,0.382497
0.3461,0.365043
0.310923,0.50553
0.347413,0.383933
0.344242,0.497969
0.329677,0.334883
0.309773,0.41417
0.233136,0.386149
0.328402,0.442412
0.31982,0.392262
0.315062,0.375076
0.279178,0.487484
0.354476,0.479714
0.357399,0.441088
0.324586,0.383123
0.352007,0.442412
0.3023,0.464043
0.284552,0.380836
0.314295,0.421058
0.350129,0.550526
0.352956,0.433447
0.275457,0.363361
0.345072,0.437012
0.328819,0.467188
0.294615,0.479108
0.331919,0.435974
0.335307,0.509449
0.267218,0.500632
0.330642,0.397085
0.310301,0.463587
0.325324,0.394246
0.319909,0.424888
0.339285,0.560591
0.352596,0.397186
0.286999,0.481263
0.330409,0.368859
0.292569,0.422963
0.316132,0.493648
0.305206,0.388151
0.327773,0.366445
0.312599,0.540689
0.278971,0.345045
0.28924,0.481116
0.325125,0.385024
0.324986,0.372464
0.320652,0.453366
0.3238,0.448697
0.320142,0.498337
0.312541,0.437483
0.363906,0.36609
0.315859,0.402971
0.288786,0.3189
0.307283,0.409936
0.30575,0.323197
0.330908,0.531934
0.285563,0.384907
0.344981,0.445206
0.293781,0.533744
0.304996,0.503015
0.318146,0.454011
0.325291,0.450382
0.344169,0.426196
0.303036,0.449882
0.307671,0.472501
0.297039,0.474266
0.298459,0.384827
0.271163,0.469522
0.294041,0.458848
0.302284,0.469331
0.299922,0.416602
0.379308,0.475692
0.313857,0.340006
0.352224,0.400299
0.322771,0.358178
0.363336,0.351089
0.267299,0.440763
0.267704,0.363932
0.355931,0.334212
0.259587,0.43571
0.326593,0.439156
0.316335,0.356733
0.349195,0.566061
0.3369,0.448489
0.346236,0.489395
0.307912,0.453308
0.318365,0.46297
0.360275,0.403311
0.321883,0.429443
0.34631,0.432984
0.27354,0.411342
0.299227,0.408792
0.316347,0.416653
0.325105,0.422721
0.274855,0.500847
0.323059,0.501191
0.341366,0.434145
0.308343,0.569114
0.368253,0.352376
0.376848,0.381223
0.31757,0.36174
0.308084,0.433423
0.340508,0.381128
0.346743,0.433466
0.32194,0.381186
0.334497,0.469178
0.28613,0.476638
0.316858,0.38072
0.302652,0.409922
0.300738,0.394969
0.329172,0.345934
0.30466,0.353557
0.342259,0.491941
0.335711,0.479259
0.330981,0.415656
0.30157,0.444051
0.339337,0.395169
0.314455,0.493639
0.312242,0.405495
0.337688,0.527345
0.331662,0.38422
0.311341,0.44792
0.313684,0.432984
0.3122,0.452135
0.375316,0.434073
0.30037,0.390046
0.339913,0.360937
0.303222,0.473181
0.296044,0.4456
0.338966,0.54328
0.316044,0.369867
0.28975,0.503653
0.313855,0.397166
0.317829,0.423886
0.30889,0.471071
0.338252,0.450842
0.318118,0.433147
0.319668,0.397925
0.310685,0.430879
0.27525,0.408899
0.294137,0.528872
0.317392,0.386473
0.316509,0.325373
0.330101,0.495097
0.30099,0.450087
0.37126,0.432614
0.340318,0.489713
0.334982,0.435701
0.309762,0.390213
0.29631,0.363348
0.324408,0.45517
0.334804,0.385496
0.316992,0.407641
0.338846,0.504849
0.300266,0.415891
0.305078,0.332076
0.387934,0.40253
0.322104,0.422963
0.336002,0.403257
0.309843,0.387362
0.310448,0.479597
0.312852,0.425924
0.315668,0.43571
0.308298,0.455909
0.362752,0.411527
0.335128,0.432866
0.287409,0.391792
0.311316,0.353068
0.369046,0.539804
0.367021,0.366412
0.342542,0.362114
0.285647,0.333351
0.347022,0.452404
0.339546,0.476539
0.343135,0.552123
0.321987,0.306633
0.317215,0.49213
0.311938,0.433964
0.34444,0.422368
0.305289,0.48782
0.323922,0.372244
0.343851,0.410608
0.32411,0.413741
0.292408,0.497969
0.364254,0.392558
0.35622,0.425394
0.27315,0.411342
0.354265,0.403918
0.340555,0.358685
0.33467,0.421532
0.343921,0.464465
0.304975,0.445941
0.322398,0.351043
0.367731,0.34909
0.320703,0.440073
0.343601,0.444051
0.290311,0.356764
0.377445,0.502151
0.29434,0.395809
0.276608,0.443782
0.253062,0.502933
0.346514,0.431296
0.312876,0.396856
0.306723,0.389241
0.316081,0.354011
0.312313,0.386036
0.299691,0.551576
0.288733,0.485017
0.360271,0.443764
0.298877,0.446524
0.353525,0.38337
0.344587,0.367321
0.307413,0.421047
0.318021,0.455351
0.308514,0.479574
0.292974,0.442536
0.340305,0.452234
0.30062,0.413583
0.298664,0.375076
0.333485,0.464244
0.282519,0.37096
0.351038,0.436322
0.375077,0.424695
0.333705,0.479259
0.339028,0.487559
0.332324,0.435339
0.311247,0.447616
0.338356,0.396396
0.299681,0.457734
0.360551,0.402169
0.322367,0.352456
0.331052,0.437089
0.299149,0.365057
0.302927,0.382945
0.338604,0.410037
0.326004,0.524065
0.357107,0.360471
0.320769,0.34002
0.286545,0.426259
0.331483,0.463427
0.35868,0.53723
0.3029,0.452869
0.392542,0.472548
0.366142,0.3778
0.277439,0.419126
0.302888,0.392539
0.302379,0.512481
0.297314,0.504491
0.359404,0.503659
0.317152,0.416079
0.325949,0.426704
0.299465,0.361129
0.291386,0.429159
0.303907,0.368811
0.34307,0.465123
0.348408,0.509246
0.324951,0.357611
0.32709,0.512778
0.293571,0.460873
0.356808,0.309958
0.323679,0.528998
0.292863,0.479925
0.332104,0.544929
0.330482,0.492862
0.325345,0.431078
0.308966,0.364845
0.325951,0.507257
0.339659,0.500244
0.32283,0.408466
0.297312,0.447076
0.30498,0.507214
0.333574,0.44307
0.291121,0.434781
0.339721,0.450685
0.33045,0.49625
0.342763,0.448824
0.338249,0.489652
0.361013,0.356259
0.290561,0.417948
0.318974,0.442209
0.278443,0.398401
0.333109,0.40704
0.323164,0.339366
0.279366,0.49625
0.342372,0.42082
0.330526,0.382227
0.309725,0.483243
0.311613,0.535992
0.31097,0.491973
0.307396,0.521838
0.353594,0.371972
0.307486,0.431208
0.310211,0.497529
0.333079,0.499716
0.30847,0.436642
0.319713,0.483291
0.306225,0.388354
0.31811,0.4658
0.312327,0.394879
0.333233,0.391566
0.329094,0.474684
0.30099,0.42716
0.287496,0.36684
0.294108,0.465089
0.264409,0.401035
0.332139,0.437042
0.361373,0.397914
0.270334,0.456474
0.326803,0.578382
0.303158,0.409503
0.375692,0.436121
0.301167,0.47272
0.374055,0.437901
0.337531,0.5261
0.317657,0.455302
0.338966,0.36826
0.351094,0.479221
0.306981,0.447032
0.301064,0.442884
0.285786,0.451276
0.313263,0.43571
0.403489,0.376961
0.296713,0.40066
0.312219,0.461963
0.329513,0.490133
0.312072,0.433801
0.340666,0.383472
0.327587,0.3835
0.340605,0.386379
0.370738,0.400638
0.351126,0.389424
0.33416,0.405778
0.341852,0.355649
0.319256,0.427176
0.342043,0.417435
0.29355,0.497021
0.344763,0.442771
0.291285,0.423339
0.31804,0.579724
0.303924,0.357415
0.322746,0.467991
0.310435,0.501076
0.317763,0.490477
0.311778,0.450666
0.299521,0.474782
0.339748,0.440324
0.300025,0.483455
0.339396,0.376092
0.313519,0.431146
0.396935,0.474395
0.269179,0.460383
0.315965,0.468822
0.281323,0.387878
0.337506,0.423339
0.350584,0.416661
0.30992,0.510528
0.312758,0.453987
0.298147,0.423808
0.282977,0.486236
0.239128,0.452419
0.297421,0.40854
0.32346,0.423609
0.332976,0.43571
0.308908,0.418363
0.316746,0.398135
0.277312,0.427626
0.296618,0.436202
0.312627,0.458306
0.32834,0.349741
0.343428,0.394031
0.298276,0.422682
0.30962,0.476113
0.32244,0.34694
0.31381,0.415483
0.294949,0.472445
0.326968,0.508951
0.318727,0.551111
0.316919,0.48956
0.317596,0.35326
0.317916,0.489002
0.290544,0.483622
0.335807,0.349851
0.331664,0.530486
0.308921,0.340339
0.323449,0.411629
0.319233,0.397179
0.33931,0.358345
0.372173,0.518642
0.280707,0.493533
0.315602,0.50548
0.361548,0.342082
0.317485,0.333533
0.299876,0.47603
0.336747,0.409945
0.31627,0.393406
0.291551,0.494449
0.266056,0.417109
0.325177,0.514465
0.300955,0.49777
0.348069,0.445934
0.329593,0.416602
0.308943,0.415881
0.320221,0.410407
0.297217,0.430108
0.35511,0.400629
0.278555,0.527188
0.373964,0.473876
0.262487,0.32136
0.31599,0.396126
0.374034,0.358371
0.3383,0.372957
0.302861,0.48954
0.31174,0.363495
0.354555,0.437759
0.356623,0.442884
0.314629,0.404771
0.323315,0.563085
0.33798,0.454444
0.343293,0.391428
0.351536,0.432161
0.299408,0.484608
0.345672,0.402702
0.344666,0.52684
0.348352,0.446591
0.287278,0.485583
0.336322,0.44888
0.299994,0.388151
0.307832,0.475903
0.287919,0.3341
0.344152,0.412017
0.326559,0.500972
0.300841,0.385496
0.272977,0.416688
0.325509,0.546247
0.302419,0.435523
0.28939,0.481221
0.329026,0.474769
0.323487,0.454767
0.328952,0.473612
0.317522,0.46227
0.330618,0.41681
0.303418,0.537016
0.31302,0.471237
0.372994,0.411198
0.30033,0.419368
0.317667,0.504086
0.308407,0.404621
0.31766,0.494135
0.299919,0.50134
0.31498,0.363495
0.32019,0.496751
0.273259,0.417063
0.349235,0.452788
0.304965,0.519814
0.317713,0.504036
0.392579,0.358817
0.25617,0.425559
0.375635,0.417713
0.255467,0.500478
0.319978,0.444571
0.257875,0.380664
0.330915,0.456999
0.329139,0.514211
0.347186,0.320064
0.337028,0.531319
0.332018,0.454931
0.355432,0.46022
0.285306,0.387692
0.345939,0.353632
0.321274,0.448824
0.298573,0.401434
0.307602,0.516493
0.319629,0.450123
0.294839,0.367936
0.366999,0.478798
0.267583,0.445698
0.295895,0.486921
0.328002,0.411048
0.279723,0.340687
0.335616,0.515569
0.320181,0.34063
0.342503,0.371108
0.285921,0.376318
0.346909,0.41075
0.333823,0.457489
0.278052,0.448824
0.344519,0.426382
0.286439,0.49668
0.348114,0.470304
0.351869,0.399312
0.318216,0.410037
0.344681,0.487471
0.293857,0.3957
0.293972,0.479045
0.302026,0.494869
0.317915,0.519685
0.328763,0.433907
0.324395,0.430012
0.316187,0.443178
0.33068,0.411462
0.305702,0.483037
0.325327,0.410107
0.35475,0.426771
0.312991,0.531197
0.320769,0.421448
0.315252,0.486226
0.301984,0.402641
0.302541,0.426308
0.343861,0.426196
0.340364,0.452779
0.376852,0.563918
0.341364,0.476865
0.334791,0.434072
0.28343,0.43068
0.326254,0.408549
0.329534,0.477365
0.307838,0.422297
0.314353,0.49124
0.314249,0.382368
0.319269,0.414981
0.289954,0.383166
0.29713,0.407255
0.332993,0.375082
0.333286,0.417109
0.335249,0.534225
0.331811,0.416268
0.279527,0.445803
0.321534,0.530312
0.315627,0.504495
0.320643,0.467657
0.307,0.515302
0.306856,0.40704
0.332484,0.547483
0.351597,0.457734
0.330537,0.412032
0.345761,0.452319
0.369889,0.441151
0.34307,0.392262
0.323104,0.414227
0.339652,0.475921
0.322074,0.44229
0.303941,0.413376
0.323183,0.477219
0.282556,0.482595
0.335749,0.358337
0.303281,0.479178
0.302136,0.403475
0.279096,0.452788
0.339734,0.418073
0.353795,0.473612
0.327715,0.342082
0.321409,0.389127
0.321648,0.488228
0.329543,0.512776
0.275896,0.441151
0.351552,0.463436
0.298811,0.375404
0.352825,0.44328
0.323724,0.394879
0.270884,0.382407
0.349882,0.447104
0.349821,0.365908
0.249002,0.375019
0.298143,0.466545
0.299337,0.377558
0.29315,0.473455
0.293152,0.515155
0.35724,0.366219
0.343803,0.446661
0.32367,0.421058
0.33165,0.474308
0.271177,0.493047
0.331049,0.479658
0.27852,0.461729
0.329906,0.386875
0.283106,0.466642
0.35289,0.440239
0.311506,0.517708
0.33357,0.416241
0.264627,0.407693
0.333336,0.410608
0.30545,0.480176
0.297482,0.476747
0.313455,0.462296
0.294244,0.394277
0.259591,0.42307
0.36313,0.506208
0.30243,0.339197
0.3433,0.362727
0.334098,0.468498
0.337379,0.460332
0.299876,0.38072
0.341598,0.409151
0.331628,0.439355
0.287765,0.404239
0.272905,0.420584
0.320833,0.41807
0.346434,0.500498
0.338309,0.557167
0.269242,0.385747
0.3154,0.510528
0.304454,0.557803
0.30871,0.49896
0.345474,0.451547
0.355657,0.383195
0.32912,0.515155
0.355814,0.467304
0.287512,0.405333
0.346929,0.523289
0.331682,0.434736
0.284257,0.48002
0.391071,0.501046
0.314261,0.434314
0.32775,0.516493
0.361854,0.480314
0.352151,0.426767
0.336947,0.443956
0.33143,0.44534
0.30127,0.495616
0.350389,0.280724
0.324764,0.521848
0.32625,0.34696
0.309753,0.529625
0.275887,0.513703
0.308098,0.513653
0.3532,0.382032
0.302053,0.476043
0.308923,0.516493
0.33158,0.381647
0.287271,0.457339
0.326847,0.439875
0.331776,0.47528
0.304575,0.511102
0.331558,0.346984
0.318623,0.442805
0.334661,0.433993
0.321044,0.523278
0.35686,0.356764
0.359254,0.37215
0.30862,0.581254
0.305199,0.568823
0.33095,0.434145
0.269833,0.475747
0.314897,0.385617
0.349885,0.355409
0.300688,0.428903
0.309735,0.413352
0.3129,0.408369
0.299451,0.435947
0.339303,0.416873
0.33109,0.402013
0.266007,0.513096
0.351695,0.433466
0.375296,0.445671
0.358874,0.532345
0.328288,0.423808
0.36992,0.397528
0.281289,0.363145
0.320576,0.434
0.373828,0.529712
0.328367,0.424281
0.306275,0.376567
0.354209,0.44471
0.342368,0.434577
0.292438,0.493165
0.304725,0.418203
0.36005,0.38206
0.321728,0.436848
0.285492,0.467436
0.347473,0.416268
0.35003,0.450095
0.364151,0.475826
0.317952,0.381866
0.294795,0.409889
0.378512,0.425033
0.342338,0.412745
0.323928,0.370805
0.320738,0.488516
0.325902,0.385964
0.297271,0.360223
0.310617,0.447767
0.326375,0.454903
0.2937,0.441986
0.346235,0.402636
0.256809,0.508593
0.312082,0.354358
0.297707,0.417081
0.337401,0.403758
0.272411,0.417429
0.291249,0.424071
0.318488,0.436557
0.277582,0.446161
0.341062,0.409174
0.32609,0.504872
0.312432,0.376025
0.307096,0.479104
0.322804,0.354648
0.348594,0.405488
0.350662,0.4638
0.337612,0.439355
0.348004,0.393779
0.342394,0.52146
0.320495,0.472445
0.282821,0.473432
0.367626,0.504016
0.306018,0.38346
0.283455,0.496106
0.283567,0.465848
0.304359,0.449882
0.307543,0.445904
0.333205,0.442467
0.334178,0.48825
0.356982,0.387665
0.280233,0.427139
0.296025,0.403475
0.319452,0.466664
0.311393,0.390696
0.311963,0.490221
0.301259,0.394133
0.341336,0.440508
0.353481,0.418311
0.32442,0.480757
0.303362,0.452593
0.291613,0.416335
0.296685,0.442265
0.315386,0.460957
0.329692,0.426022
0.283667,0.344945
0.291926,0.3957
0.330133,0.399392
0.35145,0.503778
0.286292,0.552871
0.282949,0.384576
0.318974,0.418566
0.338358,0.417342
0.286665,0.442874
0.328695,0.413033
0.356403,0.42929
0.319154,0.411194
0.318087,0.408899
0.306645,0.40778
0.318481,0.394425
0.361724,0.480443
0.355717,0.423557
0.335701,0.501754
0.294057,0.516893
0.322509,0.386429
0.3015,0.455853
0.354933,0.41052
0.276247,0.522739
0.289565,0.538026
0.285525,0.48886
0.348475,0.429429
0.353909,0.384574
0.331671,0.460813
0.282019,0.385743
0.314049,0.43765
0.278173,0.416394
0.347491,0.514306
0.338279,0.508584
0.328263,0.405394
0.283501,0.48581
0.271859,0.429305
0.336446,0.47119
0.338125,0.421222
0.32285,0.329733
0.366623,0.376113
0.320452,0.454931
0.355565,0.343835
0.321953,0.409811
0.314361,0.48373
0.293301,0.510635
0.276181,0.440763
0.335604,0.400813
0.363816,0.421097
0.315714,0.473493
0.338392,0.417177
0.344521,0.513321
0.331102,0.439612
0.307262,0.399617
0.31269,0.488066
0.338519,0.424365
0.274686,0.396823
0.322764,0.407378
0.27979,0.427626
0.291242,0.369188
0.308042,0.477069
0.356614,0.479658
0.298678,0.432369
0.3074,0.460963
0.358521,0.414037
0.342403,0.469487
0.313461,0.472852
0.330315,0.442884
0.261355,0.381212
0.29578,0.412503
0.361267,0.4059
0.308201,0.375076
0.312876,0.410215
0.30387,0.518799
0.314209,0.465173
0.285343,0.370125
0.345135,0.48132
0.268635,0.340922
0.346596,0.432403
0.286868,0.450788
0.29076,0.52012
0.310349,0.436848
0.281134,0.343952
0.313059,0.524
0.323809,0.483507
0.336776,0.434761
0.338699,0.476877
0.27019,0.458343
0.355545,0.415592
0.345113,0.516493
0.368863,0.379402
0.26713,0.434736
0.323434,0.403758
0.317464,0.50687
0.286082,0.455003
0.352829,0.459009
0.305491,0.514801
0.333463,0.569121
0.282291,0.414037
0.299152,0.474066
0.317882,0.377636
0.31575,0.360061
0.347462,0.37556
0.311805,0.425559
0.307211,0.419195
0.353889,0.426382
0.310426,0.403918
0.271877,0.498337
0.347359,0.382331
0.323044,0.480204
0.32845,0.415085
0.319609,0.510388
0.300645,0.520343
0.321939,0.42999
0.36366,0.474546
0.330141,0.447765
0.344713,0.420206
0.317557,0.352696
0.322494,0.495212
0.356649,0.469531
0.302248,0.465891
0.299394,0.483008
0.269983,0.381968
0.316259,0.427703
0.321744,0.41532
0.305317,0.375499
0.329972,0.426785
0.311468,0.394953
0.28882,0.502449
0.362351,0.423515
0.345193,0.485073
0.337329,0.440903
0.326468,0.585081
0.304519,0.404323
0.307825,0.455909
0.353647,0.409451
0.342732,0.406658
0.329966,0.459469
0.29917,0.474266
0.316274,0.421538
0.362865,0.453163
0.30275,0.376917
0.309387,0.412629
0.262611,0.425559
0.297539,0.537351
0.326847,0.494292
0.326102,0.507967
0.28002,0.460845
0.295665,0.400448
0.359675,0.366365
0.313901,0.43235
0.342094,0.524704
0.28269,0.354473
0.306474,0.446579
0.337308,0.433386
0.317269,0.498365
0.33659,0.366261
0.315816,0.474782
0.318724,0.447872
0.316509,0.496459
0.319339,0.393979
0.339147,0.529482
0.359098,0.45971
0.332946,0.412175
0.340207,0.425559
0.354278,0.487447
0.359598,0.436322
0.375996,0.376818
0.357343,0.448824
0.346889,0.554984
0.34454,0.443178
0.295557,0.508584
0.302137,0.403269
0.311472,0.434857
0.280813,0.545433
0.30592,0.399355
0.301424,0.42497
0.28363,0.434809
0.349132,0.427926
0.354023,0.394277
0.370506,0.335962
0.347452,0.469296
