Category Avg CPY,TR Ratio,FCR,RCR
4.143533333,2.493845832,8.134111796,1.485906099
5.789333333,0.51819438,6.554650177,0.522587665
4.769333333,1.327928432,7.342760081,0.99797229
4.144883333,0.321681752,6.405975309,0.236976772
3.877366667,2.407131988,6.2884291,1.685899535
8.966066667,4.275379022,10.26529583,4.461665878
3.9108,1.022808633,7.086024752,0.650518515
2.838033333,0.93961781,4.423837838,0.649856355
4.0723,1.145953556,11.97548974,0.471108156
4.4855,0.966075874,7.895013575,0.640029509
4.4855,1.263329989,9.047353514,0.740168694
3.06135,1.742150794,4.885336449,1.196335103
3.803388889,2.541593024,7.021821903,1.584800439
4.032816667,0.330620865,8.213404412,0.190064721
4.769333333,6.080514398,10.53029953,3.29720726
2.78705,1.196007726,7.287465479,0.528788592
4.4855,0.520194701,5.458824859,0.476317335
2.774366667,0.480590165,8.989804878,0.175169036
4.076983333,0.245279394,15.48340136,0.079358791
4.632366667,2.30263868,8.871479407,1.418292435
3.064466667,1.414057911,6.514551181,0.758921931
4.314516667,0.386292787,7.318137405,0.263409536
2.890766667,1.614335297,5.383995506,0.963948246
2.150983333,0.309935766,3.541214286,0.194629349
5.789333333,0.690925841,8.495364198,0.553112964
3.1957,0.417227316,9.793526316,0.162024103
2.339733333,5.271255984,5.749694708,2.407827782
2.623466667,3.557633665,8.78807225,1.251671482
4.032816667,0.826552162,8.182845036,0.476757533
4.586983333,0.363347007,8.095085515,0.240700135
3.877366667,0.257906999,7.029533333,0.163785775
3.668566667,0.181724016,8.263943343,0.094509221
4.0723,3.274153018,5.662822408,2.637425601
3.8181,9.428773474,10.61592762,4.062694692
4.0723,0.327415302,8.121722063,0.191992635
8.966066667,0.483303715,10.62061491,0.488829389
4.146233333,1.929462082,8.00198552,1.16742098
4.146233333,0.643154027,14.8373466,0.220301788
5.4269,0.614224204,9.551239884,0.414435478
5.789333333,1.036388761,7.828635317,0.892920928
3.710555556,5.569696062,10.95642818,2.265402576
4.769333333,1.607492312,12.82974359,0.725867013
2.2552,2.956131016,8.221389785,0.949493174
3.7186,0.17927894,2.200583333,0.278328514
5.4269,1.105603567,7.173433775,0.96523527
3.710555556,0.628836652,10.96188046,0.255653861
4.143533333,0.321786559,7.175966292,0.214429603
3.6811,0.814973785,11.70312714,0.309391426
3.010283333,1.993167863,7.511554817,0.926513049
4.143533333,0.724019758,6.266487437,0.543551514
4.4855,1.18901646,8.385864721,0.74616466
5.105116667,1.305879396,12.1628431,0.663371437
3.873516667,0.344217787,14.00181081,0.116320017
2.403733333,2.773463501,5.900754885,1.272690063
4.146233333,0.321577014,10.71960622,0.149129513
3.399522222,0.392211978,6.123028846,0.246501338
4.0723,2.619322414,8.340693629,1.499610969
4.0723,4.010837446,10.96036864,1.789804817
4.4855,1.18901646,11.62305071,0.553541541
4.83335,0.758618074,6.03488,0.686474277
3.478666667,0.862399387,6.847682927,0.502865242
4.143533333,2.896079031,9.980785657,1.433159667
4.4855,0.520194701,8.453454023,0.32409233
2.689333333,0.743678731,4.19496988,0.509213964
5.4269,2.088362294,8.212120321,1.615777376
4.085983333,0.244739128,8.14018,0.14370102
5.4269,0.307112102,8.443305263,0.23174552
4.245683333,0.785111152,6.229190909,0.607098237
3.6811,1.448842284,6.501369748,0.935717489
4.0723,0.572976778,5.978956044,0.440390036
2.838033333,4.228280147,6.820894795,2.018424666
4.146233333,4.662866698,8.472771388,2.679811873
3.007733333,0.554127139,2.066545455,0.727083174
3.106566667,2.038692233,5.185875,1.350685772
5.47785,4.137876478,13.40670415,2.059597849
3.596133333,1.483074413,8.191935484,0.762050776
4.146233333,0.160788507,4.776107692,0.152411098
3.630466667,0.826340048,7.079195531,0.48830558
4.651977778,0.57323289,7.410738806,0.416768742
3.279366667,0.406582572,5.45521,0.272335742
3.630466667,2.01994234,6.897010187,1.221466295
2.838033333,4.815541279,4.332396396,3.388531154
5.105116667,3.721756277,11.67075157,1.964518851
8.966066667,0.185886044,8.4585,0.231369927
3.102616667,1.504106749,7.197189744,0.748540559
3.875533333,0.430048337,4.227979003,0.421622378
2.187733333,1.371282301,7.265003891,0.477216245
4.4855,1.709211162,6.996571698,1.260921256
2.187733333,4.723305705,8.353498878,1.450741426
4.143533333,0.643573118,12.19999296,0.264597047
2.838033333,0.117452226,3.035478261,0.109766981
3.699,1.892403352,5.663733333,1.384456769
4.651977778,1.074811669,8.276782765,0.707829252
4.4855,2.45234645,10.05404212,1.30495746
4.0723,9.986166704,7.55556207,6.247081629
3.478666667,6.228440015,6.767826873,3.669544795
3.307344444,2.822002211,4.735145435,2.149219553
8.966066667,0.260240462,12.83660777,0.220805791
2.623466667,1.778816833,9.270453074,0.596201665
5.789333333,0.748502994,10.113959,0.511281814
3.6811,1.811052856,6.279227273,1.205753817
5.4269,2.641164078,7.878422399,2.121014178
4.143533333,0.643573118,10.39948047,0.306696428
4.032816667,0.578586513,6.01023913,0.43840121
4.4855,0.148627058,9.133926829,0.086328609
5.137416667,0.519067625,7.046080882,0.435854444
3.384633333,1.57574922,10.32846096,0.617266727
4.4855,0.445881173,8.54175641,0.275200037
2.626066667,5.83889721,7.191873943,2.461102767
4.143533333,9.41225685,11.37776169,4.128529406
5.4269,1.167025988,8.110432469,0.91310553
3.939322222,0.50770155,4.586352941,0.47299907
3.120188889,1.495635948,6.894169492,0.777579419
3.882433333,1.030281696,6.704919708,0.683045877
4.146233333,1.205913801,8.501817204,0.690917512
5.4269,4.606681531,8.732502787,3.371999226
2.106733333,0.949337046,3.765014493,0.555977284
4.769333333,12.1610288,14.00812719,5.057779322
2.187733333,0.4570941,2.698515152,0.359992844
3.627833333,1.745761933,5.745133333,1.237298688
3.6811,0.814973785,9.541085938,0.37335408
3.510944444,5.601531718,6.554279819,3.426022297
3.511466667,12.15066829,6.924809588,7.081519025
4.4855,1.486270576,12.11110839,0.66600572
4.4209,0.226198285,9.366350649,0.126566077
3.064466667,1.849152653,6.468568966,0.998615365
3.6811,1.901605498,7.262548185,1.113838881
2.166516667,0.307713611,3.149153846,0.213396318
4.085983333,0.815797095,7.381507692,0.522796023
3.916766667,1.361667362,7.277912587,0.847048029
4.143533333,0.643573118,8.380289157,0.37330607
3.985633333,1.087238331,8.783349462,0.581416127
4.586983333,2.180082044,6.177451163,1.834577683
4.143533333,2.091612633,9.423002567,1.090896061
8.966066667,1.301202311,6.108674051,2.161293738
5.137416667,0.84348489,6.064523397,0.807842994
2.7679,0.361284728,8.771666667,0.134334744
4.0723,1.555222683,6.663299748,1.087427389
4.4855,3.64136291,7.707081264,2.46499027
5.789333333,1.900046062,12.24210577,1.087969793
4.651977778,1.074811669,8.296736111,0.706296345
3.974833333,3.102855466,6.885046901,2.057434227
3.6811,0.724421142,10.93608054,0.292811812
4.595116667,0.652866993,10.40083495,0.344992189
3.604433333,0.184957414,12.3811573,0.065248082
4.143533333,2.332952553,11.23013832,1.035747094
4.0723,0.654830604,9.629855469,0.329077006
3.334616667,1.499422722,4.615065502,1.176360096
2.187733333,1.218917601,7.088181818,0.433562149
4.1518,0.481718773,6.487873684,0.351533609
2.644166667,1.386700284,3.783505435,1.015281846
4.386277778,0.607956632,10.32497421,0.308729089
3.724283333,1.432042854,6.233064236,0.970830966
2.822566667,2.243820636,4.28478655,1.584667628
4.143533333,4.102778627,11.11575825,1.838801035
4.4855,0.371567644,6.509915584,0.292075243
3.6811,0.543315857,6.209736842,0.365253293
3.513766667,2.371623993,9.22858427,1.069039478
2.623466667,0.508233381,3.938745455,0.357389768
2.187733333,0.914188201,4.618730496,0.470232501
3.334616667,0.999615148,8.088622047,0.481745783
3.873516667,1.204762253,7.229745098,0.745549246
3.064466667,1.305284226,7.579427861,0.612741025
5.137416667,1.427435968,10.55283168,0.832138596
3.877366667,1.375503993,9.427244499,0.671045356
4.143533333,2.413399192,11.63365187,1.037013703
3.630466667,1.377233414,5.063373887,1.088174007
4.028433333,1.82039337,8.530439359,1.010275581
2.3121,2.595043467,4.314427966,1.492757612
3.440044444,0.775183783,5.459306667,0.544321534
4.0723,2.86488389,10.30109895,1.353564451
8.966066667,0.185886044,8.148456,0.239283052
8.966066667,0.557658133,11.7147208,0.515179094
4.4855,0.817448817,9.266440559,0.468628746
3.7186,0.35855788,6.9642,0.220191398
3.877366667,0.687751997,6.056531532,0.497703893
3.877366667,0.859689996,5.579975155,0.667764493
3.985633333,1.756308073,7.482947005,1.084613303
3.9452,0.168981716,5.179515152,0.142325772
4.028433333,4.964709192,9.049551043,2.611784088
2.9613,1.688447641,12.0893373,0.500340412
2.634455556,0.253056714,4.227,0.168681049
4.032816667,0.991862594,5.417350806,0.821890441
3.064466667,12.07387909,7.117759587,5.993529333
4.651977778,0.788195224,9.189475806,0.472197591
4.4209,0.376997142,11.71292593,0.171750769
4.4855,0.222940586,4.031,0.26304457
4.4855,0.222940586,10.33343636,0.115686327
4.146233333,2.009856335,10.98344039,0.911395317
3.136566667,3.081926098,5.521205788,1.954194413
2.187733333,5.942223306,3.654113949,3.70153159
2.950633333,0.564850484,7.706207921,0.251555094
3.106566667,4.399283239,6.050210075,2.553046822
3.542588889,0.188186292,12.62560606,0.064070318
4.4855,0.891762345,10.26671278,0.465506148
8.966066667,1.00378464,8.917534155,1.191080127
3.384633333,0.689390284,7.377007813,0.366155768
8.966066667,0.706366969,8.583363296,0.86765013
2.035066667,0.491384394,6.623369369,0.172608321
3.8181,10.30180805,9.997931395,4.690199605
4.076983333,7.685421002,10.69532668,3.511871095
8.966066667,0.780721387,6.178977723,1.283928101
3.081222222,0.324546536,3.502544,0.294498576
5.137416667,0.064883453,4.066,0.08706564
3.131444444,0.425788596,6.622145889,0.230181777
3.2142,0.725945284,5.657963731,0.461890558
3.334616667,0.599769089,7.739913043,0.300690796
2.626066667,3.681043893,7.739470721,1.453413111
1.873166667,1.779517751,2.594617647,1.235481161
5.137416667,1.88162014,8.128338771,1.390928374
4.4855,2.229405863,13.22944837,0.92003162
3.251766667,1.230100561,5.872849558,0.766752456
4.143533333,1.769826074,7.938150718,1.077850404
4.4855,0.222940586,8.269114286,0.14168403
5.789333333,10.30631046,11.07286867,6.476917718
3.4844,0.191328971,4.831052632,0.150954179
4.618322222,0.505233983,6.15941989,0.429158901
2.851633333,0.818244515,4.375302789,0.573839246
4.0723,7.203136639,6.775673181,4.962931787
3.580133333,0.744851216,7.302908108,0.422236116
4.0723,0.982245905,7.996082915,0.584097054
4.2789,0.155803283,3.999,0.176504583
4.032816667,0.082655216,9.632125,0.041125776
3.710313333,4.132624918,7.309655485,2.42586634
4.4209,0.527795999,8.0819375,0.337472546
2.689333333,0.123946455,3.235,0.104492001
5.789333333,1.439428835,12.22247258,0.825451115
3.510944444,1.234235802,6.285548857,0.783052088
8.966066667,1.226847893,5.907534016,2.097852588
2.838033333,0.469808905,7.255711538,0.212337266
3.676155556,0.090674436,8.213642857,0.047514939
5.789333333,0.575771534,7.703741053,0.503254159
2.689333333,1.611303917,4.803761062,0.985883232
4.146233333,1.366702308,13.75420749,0.502703385
1.9101,1.745109331,5.653608434,0.660281039
3.6811,0.362210571,8.821966292,0.178187897
2.012783333,0.165608155,3.909272727,0.08989308
3.877366667,1.289534994,6.667191638,0.858054755
5.789333333,1.669737448,9.207712013,1.242642291
4.735711111,0.915033293,9.451310638,0.543958799
4.4855,3.938617025,7.637529523,2.687891743
4.246411111,1.098967232,7.686914384,0.705933746
1.9101,2.79217493,5.558922374,1.071896643
5.789333333,0.51819438,7.957308765,0.439986877
3.6811,6.700895566,8.11063658,3.556225339
3.462333333,0.481370944,3.718826087,0.467930727
4.4855,0.817448817,9.084653465,0.477146535
4.651977778,0.716541113,9.884277778,0.401656925
2.819566667,1.182214761,5.645135659,0.661133588
5.789333333,1.612160295,11.47533594,0.980244571
3.136566667,3.081926098,6.825170543,1.625055224
3.064466667,1.740378968,8.996010796,0.700237486
3.6811,2.082710784,8.295883387,1.083087969
4.0723,1.064099731,6.162644444,0.796646367
3.064466667,1.19651054,7.738005119,0.551387984
2.838033333,1.291974489,4.528698413,0.876346045
2.623466667,1.524700142,9.117587719,0.51881507
3.6811,0.814973785,7.859566667,0.444886971
4.595116667,0.580326216,9.398929712,0.336443622
4.0723,1.064099731,5.80255402,0.83933839
2.83195,1.29474979,3.256644928,1.143450824
3.408833333,0.293355498,5.754375,0.195092314
5.789333333,0.460617227,9.278868709,0.34040546
4.4855,0.59450823,4.25605436,0.670934508
2.435833333,1.505302771,4.337386364,0.908254721
8.966066667,1.189670684,6.182650681,1.955449683
4.4855,1.18901646,5.967066667,1.00834433
5.789333333,0.978811608,10.3527537,0.654432156
2.545833333,1.70212766,4.808255102,0.985109342
4.143533333,0.965359677,9.320875375,0.508513099
3.6811,0.362210571,12.72478231,0.127209039
2.106733333,0.316445682,4.6980625,0.154529557
3.822677778,2.092773826,6.724935786,1.362513556
4.028433333,2.151373983,9.189898305,1.11605674
3.877366667,0.687751997,5.610271967,0.531731953
4.4855,0.743135288,7.757021739,0.500162835
5.789333333,1.266697374,10.08431031,0.867578031
3.478666667,1.437332311,10.0062366,0.595758493
3.985633333,4.432587042,9.944797112,2.116920469
3.048933333,0.655967114,8.895151079,0.26528827
3.604433333,0.462393534,4.600115385,0.393182617
2.187733333,2.133105802,5.706847584,0.916963471
2.626066667,4.696504278,8.629220852,1.681517769
3.985633333,7.86156947,8.902786383,4.152951229
3.699,0.450572227,8.179945736,0.238454742
4.0723,1.145953556,9.873202465,0.562896881
4.4855,0.074313529,7.63905,0.050705926
8.966066667,1.115316267,7.516323553,1.543315217
3.064466667,0.326321056,9.282517241,0.127606383
2.881316667,4.627514042,7.911135207,1.965725195
5.789333333,0.575771534,10.07903234,0.394542939
4.4855,1.486270576,9.71915213,0.815785433
4.4855,2.972541151,8.455517763,1.85154838
4.0723,0.818538254,6.644835897,0.573727701
4.769333333,10.48364551,11.57496517,5.209428041
3.604433333,4.161541805,6.781839899,2.535829994
3.462333333,0.385096756,4.290205556,0.333267043
4.146233333,0.482365521,7.765380435,0.299808786
5.789333333,1.151543068,9.594206851,0.825482706
4.966433333,1.073875954,9.086957576,0.693871473
3.146516667,0.105937253,2.293,0.135157491
3.630466667,0.275446683,11.75718367,0.102690609
3.877366667,0.085969,7.26626087,0.053015882
4.4855,0.520194701,6.823572581,0.392335688
3.762711111,0.265765819,11.49532075,0.104857101
2.838033333,0.822165584,3.829928571,0.639769744
3.557433333,0.281101543,6.619081395,0.172706535
4.146233333,2.733404616,10.49122672,1.292977107
4.146233333,0.321577014,13.53380874,0.120087183
2.339733333,3.41919307,6.331526083,1.436464801
5.789333333,0.633348687,9.744748908,0.447604774
2.881316667,2.892196276,6.069810781,1.552368524
3.674,0.998003992,7.852402778,0.54419495
3.627833333,3.123995038,5.527962617,2.288722436
4.0723,2.373760938,9.823658824,1.171379193
4.0723,0.245561476,4.752588235,0.229565055
2.838033333,0.587261132,3.4305,0.498964988
5.137416667,0.389300719,7.715547038,0.301539534
3.877366667,0.859689996,5.789076923,0.646942488
2.838033333,0.117452226,8.358222222,0.046774278
4.1518,0.963437545,8.624377953,0.545633925
3.7186,0.80675523,9.980134328,0.358311332
3.064466667,1.305284226,3.919184422,1.076506074
3.401755556,0.489943101,5.330464198,0.347217153
8.966066667,1.152493475,9.469079365,1.294913326
8.966066667,0.780721387,9.154568063,0.904592638
5.4269,2.579741657,9.317699088,1.780348206
3.427583333,0.486251246,9.082525926,0.216930935
4.028433333,2.482354596,9.240675916,1.281320255
3.384633333,0.689390284,4.693649485,0.541278866
4.1518,0.802864621,7.466758929,0.517479812
2.591513542,0.514499852,7.185835821,0.214168416
3.034133333,0.219722271,10.71288372,0.074607858
4.4855,0.59450823,7.43265625,0.415674724
3.985633333,1.923575509,8.894052519,1.017052237
2.49065,5.888690369,5.946924731,2.781084202
2.548283333,0.784842083,3.70362963,0.563363667
4.769333333,0.768800671,7.748142857,0.550742879
3.710555556,5.120527025,8.088637388,2.745946287
4.586983333,0.872032818,6.843410405,0.670856136
5.789333333,0.863657301,12.60650936,0.481205952
4.0723,0.245561476,11.00377419,0.109180883
3.051066667,1.857273959,7.907857367,0.835743521
3.604433333,0.462393534,8.054370861,0.24179252
4.4855,0.297254115,4.242565217,0.336344324
3.347466667,0.19915558,5.3771,0.137857761
3.974833333,0.335443834,5.58032766,0.267091305
3.4844,3.156928022,7.294825999,1.743438224
4.456433333,0.448789391,8.350404908,0.280882407
4.618322222,1.08264425,6.531071006,0.873736854
4.4855,0.891762345,10.40934111,0.459644125
4.1518,0.883151083,13.831,0.323584924
4.0723,0.163707651,5.694605263,0.131237343
3.877366667,1.117596995,8.888525745,0.575179628
4.0723,0.736684429,7.505209677,0.46360554
1.619133333,2.058714539,2.9979,1.108206517
3.384633333,0.098484326,7.657333333,0.050597802
3.136566667,2.125466274,7.927089109,0.981089575
4.4855,1.040389403,8.226264977,0.664290827
3.98495,0.167296118,5.46412,0.135977734
4.769333333,3.634330445,11.3554227,1.838241996
4.4855,1.337643518,6.191619802,1.098552594
4.146233333,1.205913801,12.49655027,0.485150738
3.336616667,0.099901597,7.329637827,0.052608438
3.565,0.561009818,11.42450893,0.210917494
4.0723,0.572976778,5.000596386,0.513201887
3.6471,1.919333169,7.889392387,1.034553775
4.4855,2.823914094,8.968992329,1.667609264
3.6811,3.531553068,6.588311412,2.254389874
8.966066667,0.223063253,8.778208333,0.268488204
4.4209,0.527795999,7.950191489,0.342486698
2.1092,0.316075605,3.273647059,0.207056634
3.6811,0.271657928,4.894792453,0.223947857
4.522413333,1.105604382,14.65123112,0.418004032
3.877366667,1.375503993,5.895061453,1.019003028
2.887116667,0.8081881,3.496033333,0.68817717
5.4269,1.044181147,9.279162437,0.723340763
4.028433333,4.054512507,10.28586195,1.897567642
5.789333333,0.633348687,8.371870523,0.513761062
2.727433333,0.366645075,2.942636364,0.337222454
4.4855,2.006465277,6.961819539,1.486741006
4.0723,1.637076509,8.250726463,0.946454749
4.0833,1.061233153,11.47484047,0.455131748
8.966066667,2.081923697,8.865506792,2.483527153
3.568383333,0.28023895,3.872292149,0.271761639
2.187733333,0.1523647,3.442,0.099529712
3.384633333,0.098484326,14.35778261,0.028402301
4.0723,1.227807382,7.260657439,0.795783154
8.966066667,0.966607431,11.11380529,0.937580154
2.182933333,2.748595162,6.071628223,1.117414664
4.4855,0.59450823,6.795240688,0.450030871
4.386277778,1.823869897,10.52339766,0.910123161
4.0723,1.064099731,7.930416185,0.637468409
2.187733333,1.066552901,9.287802817,0.297594007
4.4855,1.040389403,5.663318436,0.923029375
4.0723,0.982245905,5.831901639,0.771404715
3.010283333,2.214630959,6.777007557,1.127743419
2.9613,1.463321289,11.20797701,0.465149053
2.035066667,0.491384394,6.767016129,0.169381476
4.143533333,2.172059273,10.35130909,1.039525502
4.034733333,0.495695709,6.894510791,0.333233762
3.136566667,1.062733137,11.44232609,0.351022388
2.498183333,2.668605854,5.117934211,1.437781128
4.4855,0.668821759,9.620083587,0.370554963
4.146233333,0.401971267,12.7854381,0.158307404
8.966066667,1.264025102,7.884494836,1.675923885
3.6811,0.724421142,10.07876048,0.315642155
2.282233333,1.606613405,6.533366053,0.640542979
2.626066667,0.253865096,6.434555556,0.118027735
4.0723,1.391515032,6.778912951,0.958344571
3.630466667,5.508933654,8.312882808,2.820242935
4.028433333,1.158432145,15.35473626,0.37326944
3.7186,0.62747629,7.99389404,0.340806978
3.478666667,0.47911077,8.591773438,0.22812703
4.0723,1.473368858,6.484362121,1.05510119
4.146233333,2.251039096,9.515590282,1.16438471
4.769333333,2.795638803,10.63252547,1.502539299
4.143533333,1.287146236,8.328164678,0.75082163
5.789333333,2.015200368,9.471479306,1.461661161
3.271566667,0.407551937,6.947797665,0.220650625
3.803388889,0.525846833,4.55066129,0.476086788
3.034133333,1.098611355,6.306285714,0.600618482
8.966066667,0.817898595,7.896422481,1.08295371
4.654666667,1.647092524,7.034868275,1.25484848
3.580133333,1.39659603,7.340137037,0.788123148
2.550577778,0.914825399,3.35559375,0.710798283
4.143533333,2.896079031,10.12545137,1.414383766
4.651977778,0.644887001,9.356259843,0.38007119
2.545833333,0.523731588,3.54,0.389364754
4.4855,0.148627058,9.55172,0.082883294
3.435133333,0.873328546,6.667642317,0.514802261
8.966066667,1.412733938,9.973314123,1.513817539
5.137416667,0.908368343,10.97339502,0.510812569
4.0723,0.982245905,8.930587477,0.528667237
2.887116667,1.039098986,4.149113475,0.770734955
3.6811,2.716579283,6.169504188,1.836635068
4.143533333,1.287146236,12.94279959,0.500831976
4.4855,0.668821759,12.31644717,0.295052139
4.4855,0.445881173,10.71988406,0.223688928
4.1518,1.124010469,9.686479012,0.572809438
2.187733333,0.914188201,5.873869159,0.383318665
8.966066667,0.66918976,11.92474377,0.608104065
4.143533333,1.528486155,10.18205,0.742673657
4.769333333,0.629018731,8.51244357,0.414083328
4.4855,1.263329989,14.07774965,0.491856427
5.105116667,5.68057537,11.19811852,3.115453707
3.048933333,0.765294967,6.127419444,0.43110847
3.283233333,0.304577804,9.308482143,0.127282356
2.927116667,5.693885337,6.32264206,2.996307451
4.0723,2.046345636,7.204150862,1.335533801
3.534783333,5.469453573,6.446157798,3.417410849
3.630466667,0.734524487,6.540516892,0.465402738
4.314516667,9.889095341,7.139362347,6.892924141
3.4844,0.86098037,12.92457353,0.282088946
2.950633333,1.468611259,5.584086651,0.867544818
2.776516667,2.401090095,5.97612812,1.25877346
5.789333333,5.642561032,10.81717195,3.623293587
3.033166667,1.978130667,10.62814616,0.676399162
5.4269,1.351293249,9.268589878,0.937059713
4.4855,0.074313529,5.198,0.070947764
5.137416667,2.141153952,13.07676378,1.023077117
2.689333333,2.478929103,6.011324742,1.252378614
3.064466667,1.957926338,10.22980086,0.700571496
3.511466667,0.379708384,4.637426829,0.312433095
2.550577778,0.784136056,4.880221374,0.449021511
3.604433333,0.369914827,7.871948718,0.197448975
3.916766667,14.38261151,7.843773703,8.369048598
5.789333333,1.612160295,12.4663589,0.9076577
4.0723,2.537468589,10.03400733,1.22811188
4.054475,0.657709486,4.773906344,0.609880218
3.064466667,1.957926338,7.42462345,0.936168789
8.966066667,2.825467875,10.31952713,2.934348147
4.085983333,1.386855061,10.04564394,0.672765813
4.1518,0.883151083,7.537714286,0.564450517
2.8473,3.043819291,8.03067036,1.26065154
4.0833,1.714299709,8.480433594,0.969485584
4.143533333,3.700545428,10.00376356,1.827406447
3.481533333,2.393581372,7.157653445,1.343224542
2.838033333,0.93961781,4.387384615,0.654322481
2.838033333,1.174522263,7.280635209,0.529229187
4.146233333,2.090250589,9.656219029,1.066833507
4.0723,2.946737716,6.600458776,2.077612578
2.030666667,2.462245568,7.336689165,0.788452383
2.881316667,0.809814957,5.928176056,0.443657082
4.143533333,0.241339919,7.13505,0.161639432
2.884,0.924641701,5.25202963,0.56261099
3.7186,1.523870991,6.155656687,1.042797612
4.4855,0.891762345,6.658127946,0.687265155
2.193466667,5.166859157,8.39090796,1.584740774
4.126866667,0.403857648,6.672122807,0.285832402
3.526466667,0.945233189,8.902719048,0.441806352
3.873516667,0.602381127,7.847845304,0.34648595
4.586983333,1.308049226,7.320491597,0.948003317
3.478966667,2.012091713,5.996436269,1.317829529
4.032816667,0.330620865,5.227042254,0.282449573
5.137416667,1.103018703,6.818195956,0.953477544
3.699116667,2.883571303,6.784671362,1.802593917
4.769333333,2.376292983,9.075233333,1.476206962
3.547566667,0.375844476,8.742952727,0.179645408
3.822677778,2.005574917,4.114718391,1.983120297
4.146233333,1.205913801,12.44995221,0.486842024
3.877366667,0.687751997,9.224557647,0.34222846
4.143533333,1.448039515,8.672543233,0.814339997
4.146233333,1.607885068,11.69799111,0.687816426
4.0723,1.555222683,8.253989501,0.898812095
2.966566667,0.56181669,5.746934211,0.325516924
3.604433333,0.462393534,4.946037037,0.369984063
4.028433333,0.661961226,10.14559223,0.313735258
3.411583333,0.781650749,6.382693498,0.475465215
4.0723,0.654830604,5.579552846,0.534246322
4.0723,0.90039208,6.295940171,0.661627966
4.143533333,13.99771532,10.66873794,6.515616562
4.034733333,0.165231903,6.822821429,0.11210679
3.877366667,0.945658995,7.478360927,0.568441132
3.347466667,0.497888951,6.843610778,0.279516173
5.4269,0.737069045,6.585274131,0.693939255
4.769333333,0.13978194,6.561906977,0.116017908
4.4855,1.18901646,9.274508704,0.68110218
4.181433333,1.753784587,6.10460705,1.359314385
3.384633333,0.492421631,8.00921875,0.243015617
1.980033333,2.861904682,5.498881748,1.149548319
4.054475,0.411068429,7.841885463,0.247658368
3.6811,4.074868925,10.13034276,1.767196895
4.0723,1.555222683,5.842603154,1.2194571
5.4269,1.719827772,7.435862745,1.454303032
3.985633333,0.585436024,6.807124138,0.39317118
5.789333333,2.533394749,11.10778605,1.587468357
2.626066667,1.015460384,7.729193416,0.401418136
3.2142,0.829651754,8.619483516,0.363942644
4.181433333,2.391524437,7.079573456,1.62760834
8.966066667,14.6478203,8.757731154,17.66804257
4.4855,1.114702932,9.132220588,0.647574502
3.100516667,0.107508964,6.895222222,0.055533902
4.0723,1.145953556,9.253708589,0.597183233
3.873516667,0.25816334,5.782101695,0.194284834
3.22455,0.103373597,1.871,0.155616472
3.859983333,2.849753237,7.806101156,1.641250653
4.2789,0.856918055,5.710741514,0.720047997
3.307133333,0.604753361,3.871482143,0.543615222
5.137416667,4.087657545,13.46085315,1.900970368
2.187733333,4.113846904,2.95114433,3.028326346
4.0723,2.455614763,11.66727708,1.034242767
4.0723,2.619322414,11.38165762,1.128812736
2.838033333,2.114140074,4.146126531,1.542379313
3.007733333,1.219079706,2.522746377,1.387426595
3.534783333,5.280851726,6.784267358,3.154704843
3.580133333,0.558638412,8.138954545,0.287440932
4.0723,1.555222683,7.947440828,0.929895215
3.034133333,2.416944982,5.394733564,1.512198686
4.522413333,7.296988923,10.24197397,3.848939848
3.470266667,1.056595074,6.894172414,0.610955029
4.0723,3.847129796,7.779607084,2.34466021
2.626066667,0.888527836,7.626017391,0.355482964
3.877366667,0.601782997,4.917102273,0.520546715
4.522413333,0.663362629,15.18756102,0.242449871
2.187733333,1.066552901,6.802028961,0.393430709
5.137416667,2.076270499,12.4514566,1.038479441
2.626066667,0.507730192,8.307607143,0.188123726
8.966066667,2.899822293,8.393421469,3.634600271
3.6811,0.271657928,12.04515278,0.100409192
2.838033333,0.469808905,6.337028571,0.239229193
5.137416667,0.583951078,12.06860924,0.300683449
4.246411111,1.020469573,8.562217791,0.594979654
4.2789,1.402229545,5.600976812,1.198103093
4.7099,0.495410377,5.101327635,0.504611992
2.339733333,2.849327559,8.67453603,0.904634224
3.985633333,1.254505767,7.484593458,0.774571963
3.668566667,0.999482087,8.961786667,0.483081109
3.469688889,0.864630835,5.259183333,0.632204231
4.1518,0.240859386,7.48735,0.154863581
3.007733333,0.99742885,2.973645161,1.003603959
4.4855,0.445881173,6.91059887,0.332548852
3.6811,0.633868499,12.30990698,0.22959847
4.109266667,0.56782232,7.809946237,0.347990683
3.710555556,1.886509957,7.93149513,1.029631095
4.23155,1.260373464,6.614124827,0.921707753
4.456433333,0.224394695,13.48337931,0.090380795
3.710555556,4.22218895,9.469813826,1.963116862
4.796925,0.694889608,9.889426791,0.401465542
2.030666667,1.149047932,4.091246324,0.606387126
3.283233333,0.20305187,15.18534545,0.053885162
8.966066667,5.353518079,9.708658681,5.879455771
3.462333333,0.8664677,4.392166667,0.735449743
4.0723,0.163707651,15.0355045,0.054391307
8.966066667,0.037177209,12.2491875,0.032951048
2.965766667,1.461117418,8.435208015,0.603060044
4.769333333,9.085826111,11.10200635,4.692502893
4.4855,1.114702932,7.253736044,0.796457271
2.819566667,2.482650998,6.810117568,1.179056594
3.384633333,2.462108155,8.406773856,1.163267675
3.362041667,56.71157159,7.895525901,28.15966116
