CPY,JCR_IF,FCR
4.285714286,4.604,8.449727169
4.285714286,4.627,7.476247761
4.285714286,4.876,10.65822617
4.285714286,4.927,7.147183284
4.285714286,4.95,5.416685912
4.285714286,4.953,8.454639706
4.285714286,4.958,8.908251809
4.285714286,5.068,5.79063789
4.285714286,5.178,10.6966559
4.285714286,5.178,9.074799528
4.285714286,5.178,7.506817597
4.285714286,5.178,7.081420732
4.285714286,5.178,6.445838636
4.285714286,5.229,8.211524164
4.285714286,5.229,7.937924771
4.285714286,5.234,10.21675464
4.285714286,5.234,8.450330017
4.285714286,5.262,8.876382734
4.285714286,5.262,7.897885075
4.285714286,5.635,4.888006135
4.285714286,5.807,6.748398798
4.285714286,5.854,12.29277219
4.285714286,5.854,9.035430195
4.285714286,5.854,8.55612469
4.285714286,5.854,8.451546778
4.285714286,5.854,8.195256849
4.285714286,5.854,7.695112069
4.285714286,5.854,7.441860429
4.285714286,5.854,5.913320285
4.285714286,5.855,5.7343125
4.285714286,6.002,6.830351127
4.285714286,6.187,7.935689831
4.285714286,6.233,7.615048649
4.285714286,6.387,10.96803134
4.285714286,6.387,9.800038835
4.285714286,6.387,9.2990275
4.285714286,6.387,8.990192448
4.285714286,6.51,7.013606557
4.285714286,6.741,8.904704947
4.285714286,6.872,10.6248913
4.285714286,6.872,8.413992343
4.285714286,6.969,10.52619126
4.285714286,7.064,7.809902093
4.285714286,7.093,11.75944313
4.285714286,7.093,11.45679826
4.285714286,7.093,11.00955622
4.285714286,7.093,7.485951037
4.285714286,7.419,6.82397954
4.285714286,7.419,6.69696064
4.285714286,7.419,6.544957386
4.285714286,7.421,6.995491682
4.285714286,7.506,7.32457485
4.285714286,7.506,6.880961694
4.285714286,7.506,4.851510638
4.285714286,7.616,8.670869611
4.285714286,7.616,7.349188085
4.285714286,7.616,7.249546894
4.285714286,7.764,7.567616041
4.285714286,7.785,7.843790698
4.285714286,7.844,8.358808383
4.285714286,10.053,9.077190722
4.285714286,10.231,12.04023031
4.285714286,10.231,8.802518145
4.285714286,10.231,8.719738942
4.285714286,10.231,8.557611253
4.285714286,10.231,8.078809677
4.285714286,10.231,7.429859116
4.285714286,10.231,6.878838496
4.285714286,11.732,9.995166172
4.285714286,11.81,11.20550341
4.285714286,13.965,12.29749701
4.285714286,13.965,7.578277056
4.285714286,14.971,8.770025586
4.285714286,15.053,10.2171
4.285714286,15.171,8.713026746
4.333333333,0.596,5.927795259
4.333333333,0.615,3.513965368
4.333333333,0.702,6.319079179
4.333333333,0.973,4.188335863
4.333333333,1.07,2.389773333
4.333333333,1.132,12.59568
4.333333333,1.28,6.436422414
4.333333333,1.309,3.700454248
4.333333333,1.403,3.555196581
4.333333333,1.41,3.434907407
4.333333333,1.433,2.278544304
4.333333333,1.435,7.072263499
4.333333333,1.484,7.568989218
4.333333333,1.49,5.827659091
4.333333333,1.496,4.27797479
4.333333333,1.523,2.680856589
4.333333333,1.674,5.91554007
4.333333333,1.684,5.046382263
4.333333333,1.693,7.830747984
4.333333333,1.703,6.220708904
4.333333333,1.798,8.200535147
4.333333333,1.8,3.37521831
4.333333333,1.805,7.283562077
4.333333333,1.867,8.936422481
4.333333333,1.868,3.907357834
4.333333333,1.87,2.443086957
4.333333333,1.885,5.713021108
4.333333333,1.904,7.406692913
4.333333333,1.904,6.900588832
4.333333333,1.944,8.698183031
4.333333333,1.956,7.438403315
4.333333333,1.981,5.724412121
4.333333333,2.016,6.658833333
4.333333333,2.041,11.11262216
4.333333333,2.076,3.856754032
4.333333333,2.084,3.487414063
4.333333333,2.092,6.038366402
4.333333333,2.092,5.956590778
4.333333333,2.092,5.005995529
4.333333333,2.145,9.177637255
4.333333333,2.154,9.200686869
4.333333333,2.167,5.353427208
4.333333333,2.185,4.453857143
4.333333333,2.248,6.039568266
4.333333333,2.256,2.738323232
4.333333333,2.264,8.267005556
4.333333333,2.276,4.446662651
4.333333333,2.28,8.828214286
4.333333333,2.311,4.453885714
4.333333333,2.363,6.014614828
4.333333333,2.376,4.769888889
4.333333333,2.377,7.625966903
4.333333333,2.404,6.343114943
4.333333333,2.406,7.187987705
4.333333333,2.436,6.697470779
4.333333333,2.447,6.691040892
4.333333333,2.463,7.754366667
4.333333333,2.463,5.465286738
4.333333333,2.468,3.353823529
4.333333333,2.474,6.638581416
4.333333333,2.548,7.429019397
4.333333333,2.557,3.72294086
4.333333333,2.563,7.661408805
4.333333333,2.597,10.96704098
4.333333333,2.602,5.616811448
4.333333333,2.603,7.101349127
4.333333333,2.607,6.182088575
4.333333333,2.65,14.6433075
4.333333333,2.65,10.6198368
4.333333333,2.65,6.855749179
4.333333333,2.654,6.038674051
4.333333333,2.691,9.522176883
4.333333333,2.704,3.692619318
4.333333333,2.711,5.362720588
4.333333333,2.754,6.909469586
4.333333333,2.757,6.899962838
4.333333333,2.776,5.780011152
4.333333333,2.779,6.804316344
4.333333333,2.803,6.562912281
4.333333333,2.805,5.12474125
4.333333333,2.818,7.168339921
4.333333333,2.822,6.285548857
4.333333333,2.822,5.131171348
4.333333333,2.827,6.944718623
4.333333333,2.833,12.46469858
4.333333333,2.833,8.571654545
4.333333333,2.851,8.650587534
4.333333333,2.855,7.551924383
4.333333333,2.855,7.025444811
4.333333333,2.855,6.09593121
4.333333333,2.87,8.113012788
4.333333333,2.882,5.435153846
4.333333333,2.917,3.467484848
4.333333333,2.918,6.942975664
4.333333333,2.922,3.471587814
4.333333333,2.933,3.694730159
4.333333333,2.977,5.87131405
4.333333333,2.986,8.534542337
4.333333333,3.032,5.769775
4.333333333,3.038,3.987395833
4.333333333,3.042,7.35466323
4.333333333,3.044,7.173616725
4.333333333,3.044,6.520113103
4.333333333,3.058,6.37003125
4.333333333,3.059,6.286158065
4.333333333,3.063,4.599886957
4.333333333,3.085,6.229765854
4.333333333,3.097,6.424429006
4.333333333,3.11,9.245832653
4.333333333,3.112,3.035431193
4.333333333,3.123,10.49391803
4.333333333,3.133,5.171329975
4.333333333,3.16,8.76357
4.333333333,3.162,5.36166844
4.333333333,3.168,6.939034682
4.333333333,3.169,7.590719139
4.333333333,3.178,6.19459965
4.333333333,3.199,7.662454219
4.333333333,3.199,4.102685259
4.333333333,3.223,4.723869955
4.333333333,3.225,6.898662021
4.333333333,3.226,9.081780269
4.333333333,3.226,8.662823691
4.333333333,3.226,8.175728723
4.333333333,3.226,7.986572115
4.333333333,3.226,7.639180556
4.333333333,3.226,7.339012461
4.333333333,3.226,7.104133562
4.333333333,3.226,7.000575439
4.333333333,3.228,5.592349421
4.333333333,3.265,6.829612245
4.333333333,3.276,10.55340238
4.333333333,3.287,11.40835632
4.333333333,3.292,6.6305
4.333333333,3.297,8.037660156
4.333333333,3.338,6.347026646
4.333333333,3.359,7.599536797
4.333333333,3.359,6.215951374
4.333333333,3.372,8.598385902
4.333333333,3.372,7.094917085
4.333333333,3.392,6.913585965
4.333333333,3.418,8.362468864
4.333333333,3.418,7.866402381
4.333333333,3.42,5.510553944
4.333333333,3.421,6.380347676
4.333333333,3.427,7.250382682
4.333333333,3.431,4.489305825
4.333333333,3.431,4.419321875
4.333333333,3.431,4.369840841
4.333333333,3.431,3.560765217
4.333333333,3.431,3.404136364
4.333333333,3.433,9.29367619
4.333333333,3.445,3.861654206
4.333333333,3.471,7.68742449
4.333333333,3.483,7.961610169
4.333333333,3.483,6.444587065
4.333333333,3.498,10.62955654
4.333333333,3.514,11.14301622
4.333333333,3.517,8.402313559
4.333333333,3.525,10.35553488
4.333333333,3.535,8.065493274
4.333333333,3.54,4.808255102
4.333333333,3.541,8.440866795
4.333333333,3.568,5.136556962
4.333333333,3.569,7.270194158
4.333333333,3.575,9.178820896
4.333333333,3.593,7.129529463
4.333333333,3.598,5.801621937
4.333333333,3.598,3.728793651
4.333333333,3.599,3.856244604
4.333333333,3.601,6.116335235
4.333333333,3.603,9.238675159
4.333333333,3.616,6.133885196
4.333333333,3.627,10.49194144
4.333333333,3.627,6.449677057
4.333333333,3.633,8.4524039
4.333333333,3.633,7.549324232
4.333333333,3.633,7.506273507
4.333333333,3.633,7.38544
4.333333333,3.633,7.033375385
4.333333333,3.633,6.431200873
4.333333333,3.638,4.889245113
4.333333333,3.644,7.659340807
4.333333333,3.646,8.328101517
4.333333333,3.652,9.819299342
4.333333333,3.652,5.101978365
4.333333333,3.652,4.100086196
4.333333333,3.656,7.218056098
4.333333333,3.656,5.30869469
4.333333333,3.674,7.80086123
4.333333333,3.681,6.984700454
4.333333333,3.686,4.679602007
4.333333333,3.694,5.26795493
4.333333333,3.709,6.456478442
4.333333333,3.709,5.187135084
4.333333333,3.712,6.907130374
4.333333333,3.712,6.060332326
4.333333333,3.712,4.868840796
4.333333333,3.712,4.05659322
4.333333333,3.724,6.582686998
4.333333333,3.724,4.5565125
4.333333333,3.724,4.460937716
4.333333333,3.73,6.002303704
4.333333333,3.731,8.344757991
4.333333333,3.731,7.791702073
4.333333333,3.732,4.79717037
4.333333333,3.757,4.293970588
4.333333333,3.766,6.952288503
4.333333333,3.766,5.926167279
4.333333333,3.791,9.933067504
4.333333333,3.795,8.423295918
4.333333333,3.828,8.106776536
4.333333333,3.828,7.671650391
4.333333333,3.831,7.812654739
4.333333333,3.854,6.659236842
4.333333333,3.863,10.28468036
4.333333333,3.871,11.12661962
4.333333333,3.871,10.52849918
4.333333333,3.871,8.514156182
4.333333333,3.871,8.427544521
4.333333333,3.871,7.710147773
4.333333333,3.871,7.252375
4.333333333,3.871,6.953407862
4.333333333,3.871,6.872677656
4.333333333,3.872,6.405309459
4.333333333,3.875,6.953733898
4.333333333,3.875,6.159277147
4.333333333,3.898,7.641590476
4.333333333,3.909,8.467819629
4.333333333,3.913,6.607334066
4.333333333,3.922,10.35949403
4.333333333,3.922,8.837436853
4.333333333,3.922,7.639158447
4.333333333,3.922,7.309818004
4.333333333,3.922,6.56723176
4.333333333,3.922,6.067659367
4.333333333,3.931,5.617481159
4.333333333,3.94,9.656841091
4.333333333,3.94,9.397217391
4.333333333,3.94,8.349409091
4.333333333,3.94,5.911472892
4.333333333,3.956,6.588830467
4.333333333,3.991,6.643821696
4.333333333,3.999,8.160824895
4.333333333,3.999,4.988989314
4.333333333,4.004,5.097190476
4.333333333,4.012,5.729019544
4.333333333,4.013,9.028814016
4.333333333,4.013,7.885953571
4.333333333,4.013,7.093946299
4.333333333,4.014,4.626609836
4.333333333,4.029,7.328688337
4.333333333,4.052,5.584086651
4.333333333,4.089,6.461590643
4.333333333,4.089,3.733471698
4.333333333,4.092,7.777959135
4.333333333,4.093,4.888783607
4.333333333,4.101,7.277385928
4.333333333,4.103,6.103747851
4.333333333,4.115,6.107522093
4.333333333,4.128,6.1820075
4.333333333,4.148,8.368301518
4.333333333,4.148,7.219320988
4.333333333,4.194,8.688546209
4.333333333,4.194,8.2180625
4.333333333,4.199,7.291083004
4.333333333,4.205,7.877
4.333333333,4.207,8.478613003
4.333333333,4.231,7.186119891
4.333333333,4.242,10.36782188
4.333333333,4.25,7.805171604
4.333333333,4.26,9.250145161
4.333333333,4.26,6.930981758
4.333333333,4.276,12.06924587
4.333333333,4.276,9.791348649
4.333333333,4.289,8.146465714
4.333333333,4.294,8.735354571
4.333333333,4.31,10.64046073
4.333333333,4.31,9.06173913
4.333333333,4.31,8.196094955
4.333333333,4.31,5.52728534
4.333333333,4.319,9.452652344
4.333333333,4.319,8.947439883
4.333333333,4.319,8.387308316
4.333333333,4.334,7.922120137
4.333333333,4.334,7.638216529
4.333333333,4.334,7.082648609
4.333333333,4.334,6.541709978
4.333333333,4.351,14.54478037
4.333333333,4.351,12.40107386
4.333333333,4.351,12.35336789
4.333333333,4.351,10.33265329
4.333333333,4.351,9.997083815
4.333333333,4.351,9.988044554
4.333333333,4.351,9.614694517
4.333333333,4.351,9.408103918
4.333333333,4.351,9.039111111
4.333333333,4.351,8.828702602
4.333333333,4.357,7.704570513
4.333333333,4.371,11.30638272
4.333333333,4.371,5.789722714
4.333333333,4.379,11.10316102
4.333333333,4.379,8.779947566
4.333333333,4.39,8.275142857
4.333333333,4.39,7.857834951
4.333333333,4.39,7.406078014
4.333333333,4.407,7.089240829
4.333333333,4.458,4.689346457
4.333333333,4.481,9.132054594
4.333333333,4.517,7.007521845
4.333333333,4.518,8.405383099
4.333333333,4.531,7.70365942
4.333333333,4.531,6.273873984
4.333333333,4.533,8.978268409
4.333333333,4.535,7.791593066
4.333333333,4.559,7.678314607
4.333333333,4.571,8.323835294
4.333333333,4.572,7.844002994
4.333333333,4.586,7.607209302
4.333333333,4.593,6.950330935
4.333333333,4.663,8.034563766
4.333333333,4.687,5.081868932
4.333333333,4.687,4.791691964
4.333333333,4.687,4.700399306
4.333333333,4.722,7.008467416
4.333333333,4.722,7.055079082
4.333333333,4.728,4.969037367
4.333333333,4.752,5.98348583
4.333333333,4.757,9.370531868
4.333333333,4.757,9.132536489
4.333333333,4.757,7.94073031
4.333333333,4.764,6.883054313
4.333333333,4.773,6.265495449
4.333333333,4.795,9.989116564
4.333333333,4.795,7.403256798
4.333333333,4.802,6.659857143
4.333333333,4.802,5.604234004
4.333333333,4.814,6.919712121
4.333333333,4.82,6.43141018
4.333333333,4.825,7.385842236
4.333333333,4.825,7.048814499
4.333333333,4.825,6.962326284
4.333333333,4.843,5.410053881
4.333333333,4.85,4.701815047
4.333333333,4.89,9.067852601
4.333333333,4.89,8.985797914
4.333333333,4.89,8.336163842
4.333333333,4.89,7.843513612
4.333333333,4.89,7.630765172
4.333333333,4.89,7.492362416
4.333333333,4.89,6.388527565
4.333333333,4.893,9.768051251
4.333333333,4.917,11.69206386
4.333333333,4.917,8.352525318
4.333333333,4.917,7.776995893
4.333333333,4.917,7.740060942
4.333333333,4.932,8.403128205
4.333333333,4.932,7.825551429
4.333333333,4.949,3.742569672
4.333333333,4.95,8.550852861
4.333333333,4.953,11.78211261
4.333333333,4.962,7.339661877
4.333333333,4.962,7.043591623
4.333333333,4.967,11.47843052
4.333333333,4.984,9.407765343
4.333333333,5.012,4.811514056
4.333333333,5.012,4.283587662
4.333333333,5.013,8.196013595
4.333333333,5.063,6.716763501
4.333333333,5.099,6.521921348
4.333333333,5.111,7.608049774
4.333333333,5.126,5.393296296
4.333333333,5.137,6.738966398
4.333333333,5.15,10.99837079
4.333333333,5.15,10.06151509
4.333333333,5.15,9.810541833
4.333333333,5.15,9.342958599
4.333333333,5.15,9.250861027
4.333333333,5.15,8.860502427
4.333333333,5.15,8.68837037
4.333333333,5.15,6.817091445
4.333333333,5.198,9.503685714
4.333333333,5.201,5.71643348
4.333333333,5.214,5.539002212
4.333333333,5.214,5.466571429
4.333333333,5.225,7.148480151
4.333333333,5.236,8.777541744
4.333333333,5.239,9.728296629
4.333333333,5.239,8.352782537
4.333333333,5.239,8.254415929
4.333333333,5.239,7.959371669
4.333333333,5.247,8.765410501
4.333333333,5.302,6.101956876
4.333333333,5.328,14.28602778
4.333333333,5.328,12.48274019
4.333333333,5.328,11.81168793
4.333333333,5.328,11.68478865
4.333333333,5.328,11.27197315
4.333333333,5.328,11.20567353
4.333333333,5.328,11.14951599
4.333333333,5.328,11.14481556
4.333333333,5.328,11.04836399
4.333333333,5.328,11.00261988
4.333333333,5.328,9.367206897
4.333333333,5.328,9.22161194
4.333333333,5.328,9.166997701
4.333333333,5.328,9.140051111
4.333333333,5.328,8.971354785
4.333333333,5.328,8.613160622
4.333333333,5.328,8.553345494
4.333333333,5.328,8.398490698
4.333333333,5.328,8.274988166
4.333333333,5.328,8.019042889
4.333333333,5.328,7.895013575
4.333333333,5.328,7.817718935
4.333333333,5.328,7.700119403
4.333333333,5.328,7.625317919
4.333333333,5.328,7.55562753
4.333333333,5.328,7.297764019
4.333333333,5.328,7.219201018
4.333333333,5.328,6.714731397
4.333333333,5.328,6.379940299
4.333333333,5.328,6.220039301
4.333333333,5.328,5.890004367
4.333333333,5.328,5.549033898
4.333333333,5.328,5.200538801
4.333333333,5.341,8.246813758
4.333333333,5.341,7.600434944
4.333333333,5.341,6.573656609
4.333333333,5.351,9.446910615
4.333333333,5.354,5.671944444
4.333333333,5.354,5.261658065
4.333333333,5.361,6.789771429
4.333333333,5.363,8.196514085
4.333333333,5.366,8.469168354
4.333333333,5.371,7.819640271
4.333333333,5.371,5.978164345
4.333333333,5.371,5.25058794
4.333333333,5.382,8.045585859
4.333333333,5.402,6.405390698
4.333333333,5.429,8.858088235
4.333333333,5.454,5.896371429
4.333333333,5.632,8.489555
4.333333333,5.634,5.865719439
4.333333333,5.636,10.52660287
4.333333333,5.646,14.18371705
4.333333333,5.646,12.45236691
4.333333333,5.646,10.56909856
4.333333333,5.646,10.41808428
4.333333333,5.646,10.20465654
4.333333333,5.646,7.391588745
4.333333333,5.646,7.317068519
4.333333333,5.646,6.803344595
4.333333333,5.673,7.868963636
4.333333333,5.678,6.009463768
4.333333333,5.684,7.332205645
4.333333333,5.725,6.709915423
4.333333333,5.738,8.522063107
4.333333333,5.738,8.1073
4.333333333,5.738,8.059936975
4.333333333,5.739,5.577889621
4.333333333,5.799,7.048696809
4.333333333,5.799,5.609511299
4.333333333,5.808,10.55177346
4.333333333,5.808,9.475924797
4.333333333,5.808,9.290485897
4.333333333,5.808,8.774421927
4.333333333,5.808,8.076250986
4.333333333,5.808,7.772907895
4.333333333,5.808,6.378873737
4.333333333,5.873,5.905063492
4.333333333,5.902,9.35345614
4.333333333,5.904,8.111809061
4.333333333,5.904,7.376992032
4.333333333,5.917,8.36524898
4.333333333,5.979,9.058653595
4.333333333,5.993,8.374596859
4.333333333,6.024,8.939816537
4.333333333,6.039,6.6746094
4.333333333,6.039,6.537858427
4.333333333,6.039,5.627431015
4.333333333,6.057,13.28090441
4.333333333,6.057,10.8603591
4.333333333,6.057,10.44212316
4.333333333,6.057,9.474718492
4.333333333,6.057,9.183141856
4.333333333,6.144,10.1985846
4.333333333,6.186,7.397307292
4.333333333,6.191,4.018486653
4.333333333,6.193,6.238570896
4.333333333,6.202,7.766371795
4.333333333,6.202,5.293431579
4.333333333,6.207,10.76822355
4.333333333,6.225,5.312719715
4.333333333,6.256,7.325556263
4.333333333,6.293,11.32692225
4.333333333,6.293,8.684563604
4.333333333,6.293,7.989394389
4.333333333,6.307,5.475723485
4.333333333,6.317,8.151911243
4.333333333,6.317,7.014374194
4.333333333,6.328,8.214282243
4.333333333,6.482,12.95474964
4.333333333,6.482,12.80561236
4.333333333,6.482,10.60599735
4.333333333,6.482,9.241099776
4.333333333,6.482,8.726249589
4.333333333,6.482,8.562675369
4.333333333,6.482,8.334646735
4.333333333,6.482,8.214021346
4.333333333,6.482,8.13041198
4.333333333,6.482,7.324450667
4.333333333,6.516,8.927823409
4.333333333,6.516,7.774472727
4.333333333,6.516,7.347893564
4.333333333,6.551,5.503849421
4.333333333,6.562,9.327638778
4.333333333,6.562,9.285774704
4.333333333,6.582,12.22284786
4.333333333,6.614,10.07520571
4.333333333,6.614,7.573244898
4.333333333,6.677,8.24763941
4.333333333,6.677,7.344083114
4.333333333,6.702,10.43389046
4.333333333,6.708,7.45905
4.333333333,6.718,9.620363868
4.333333333,6.718,8.483514056
4.333333333,6.718,7.692299685
4.333333333,6.718,7.538681818
4.333333333,6.747,8.617766082
4.333333333,6.747,8.147263359
4.333333333,6.773,11.66116781
4.333333333,6.773,11.13847095
4.333333333,6.831,7.218242503
4.333333333,6.843,5.593137405
4.333333333,6.887,10.56146012
4.333333333,6.946,9.152083333
4.333333333,6.979,6.15950541
4.333333333,7.041,7.450616993
4.333333333,7.041,6.27170412
4.333333333,7.135,9.041723958
4.333333333,7.178,11.65552711
4.333333333,7.178,9.263236025
4.333333333,7.178,9.219977041
4.333333333,7.178,8.82854375
4.333333333,7.178,8.43044246
4.333333333,7.178,8.081730769
4.333333333,7.178,7.851172535
4.333333333,7.194,14.29365991
4.333333333,7.235,9.192502609
4.333333333,7.235,8.085121756
4.333333333,7.332,9.922549419
4.333333333,7.332,6.547390588
4.333333333,7.365,6.000218391
4.333333333,7.365,4.358582677
4.333333333,7.386,10.10333952
4.333333333,7.386,9.901652278
4.333333333,7.386,9.091666667
4.333333333,7.39,9.46045614
4.333333333,7.446,6.031932401
4.333333333,7.453,9.233642919
4.333333333,7.453,6.074386393
4.333333333,7.453,5.818380914
4.333333333,7.453,5.690712347
4.333333333,7.453,5.497015589
4.333333333,7.493,8.563260274
4.333333333,7.543,12.43654785
4.333333333,7.543,11.37559952
4.333333333,7.543,10.11661975
4.333333333,7.543,9.500764706
4.333333333,7.543,8.990508704
4.333333333,7.543,7.295049793
4.333333333,7.543,6.775506667
4.333333333,7.543,6.65498125
4.333333333,7.656,8.896846304
4.333333333,7.656,7.949126521
4.333333333,7.656,7.511968711
4.333333333,7.696,7.992551495
4.333333333,7.696,6.614242754
4.333333333,7.696,5.241350825
4.333333333,7.747,7.168256809
4.333333333,7.747,6.983065026
4.333333333,8.111,11.16673139
4.333333333,8.142,10.38016998
4.333333333,8.25,4.413907489
4.333333333,8.306,8.747804545
4.333333333,8.306,6.679985258
4.333333333,8.306,6.290186398
4.333333333,8.505,6.517218415
4.333333333,8.58,8.966043796
4.333333333,8.58,8.532065789
4.333333333,8.58,8.271092784
4.333333333,8.58,8.206269159
4.333333333,8.58,7.259263889
4.333333333,8.58,7.089723776
4.333333333,8.58,6.679453333
4.333333333,8.58,6.664902299
4.333333333,8.58,6.162006623
4.333333333,8.597,8.641711618
4.333333333,8.649,9.635881579
4.333333333,8.649,8.977057489
4.333333333,8.829,7.784473064
4.333333333,9.214,8.641596859
4.333333333,9.214,8.364879808
4.333333333,9.214,6.488361858
4.333333333,9.317,8.666364829
4.333333333,9.317,5.747912023
4.333333333,9.432,15.96449388
4.333333333,9.432,12.47725679
4.333333333,9.432,11.79295625
4.333333333,9.432,10.36670947
4.333333333,9.432,9.951722689
4.333333333,9.432,9.238182741
4.333333333,9.432,9.033599432
4.333333333,9.432,8.760642998
4.333333333,9.432,8.545674779
4.333333333,9.432,8.1712
4.333333333,9.432,8.043052434
4.333333333,9.432,7.817761141
4.333333333,9.432,7.46870073
4.333333333,9.432,6.827177143
4.333333333,9.575,9.795078261
4.333333333,9.635,13.10170855
4.333333333,9.643,11.87051189
4.333333333,9.643,11.42078014
4.333333333,9.643,11.27401384
4.333333333,9.643,10.09965258
4.333333333,9.643,9.922075397
4.333333333,9.643,8.103265045
4.333333333,9.643,7.836230552
4.333333333,9.643,6.552295161
4.333333333,9.8,9.071169761
4.333333333,9.854,8.016596491
4.333333333,10.086,12.03904228
4.333333333,10.117,8.116849462
4.333333333,10.12,8.296116949
4.333333333,10.272,8.267407407
4.333333333,10.272,7.789725528
4.333333333,10.555,10.41354992
4.333333333,10.555,9.298786008
4.333333333,10.555,8.721636752
4.333333333,10.94,8.481026984
4.333333333,10.992,13.74897882
4.333333333,10.992,6.546837838
4.333333333,11.829,8.072936975
4.333333333,11.829,7.570267717
4.333333333,11.91,10.75983393
4.333333333,12.899,7.68474
4.333333333,13.021,8.092455
4.333333333,13.26,8.951184426
4.333333333,13.363,11.31687081
4.333333333,14.307,8.088504762
4.333333333,14.484,11.31891417
4.333333333,14.608,16.75540777
4.333333333,14.816,8.691149502
4.333333333,14.816,7.826682927
4.333333333,14.816,6.48418806
4.333333333,15.05,11.66622585
4.333333333,15.302,9.355244344
4.333333333,15.302,8.167557198
4.333333333,15.387,11.81749266
4.333333333,15.387,10.43001858
4.333333333,15.754,8.542838532
4.333333333,17.793,9.147433022
4.333333333,23.175,21.58372348
4.333333333,32.245,10.66673806
4.375,0.996,3.837036232
4.375,1.127,5.744231225
4.375,1.238,4.363961783
4.375,1.427,6.177736508
4.375,1.911,3.971777778
4.375,1.986,7.538240816
4.375,2.18,6.540145238
4.375,2.216,6.494583208
4.375,2.32,6.225408824
4.375,2.368,4.037593156
4.375,2.369,8.418846543
4.375,2.508,5.743952821
4.375,2.704,8.257507059
4.375,2.705,8.818438692
4.375,2.906,5.149161891
4.375,2.992,5.291224839
4.375,3.261,5.224927326
4.375,3.263,11.27728271
4.375,3.278,4.308910714
4.375,3.327,7.160270872
4.375,3.4,8.073117274
4.375,3.405,4.070829365
4.375,3.479,7.816465698
4.375,3.512,5.29772
4.375,3.539,7.547324385
4.375,3.539,6.546536252
4.375,3.55,9.813307582
4.375,3.55,5.75604
4.375,3.577,7.35984
4.375,3.592,6.074606312
4.375,3.668,7.735589286
4.375,3.702,7.843557875
4.375,3.82,7.72084251
4.375,3.882,3.464796209
4.375,3.903,7.500073654
4.375,4.008,6.544518092
4.375,4.033,6.301883041
4.375,4.033,6.113223485
4.375,4.146,6.373081448
4.375,4.146,6.141811856
4.375,4.175,7.417541606
4.375,4.182,6.662172185
4.375,4.198,6.890273743
4.375,4.216,6.678913621
4.375,4.224,7.698968593
4.375,4.335,3.633801325
4.375,4.346,6.559796089
4.375,4.346,6.242212025
4.375,4.346,5.267749425
4.375,4.5,6.882824964
4.375,4.585,7.346751412
4.375,4.94,6.667388889
4.375,4.943,10.25399253
4.375,4.943,7.22460596
4.375,4.977,6.571603652
4.375,5.151,8.088946372
4.375,5.185,8.30435723
4.375,5.375,5.952982935
4.375,5.398,8.51538474
4.375,5.398,7.73525801
4.375,5.398,7.652856736
4.375,5.432,8.783073887
4.375,5.45,6.165350829
4.375,5.483,7.693836164
4.375,5.594,7.858997126
4.375,5.623,7.638987342
4.375,5.667,7.368042378
4.375,5.973,5.028807623
4.375,6.159,6.242681979
4.375,6.355,10.62290121
4.375,6.355,9.803260116
4.375,6.355,7.777072441
4.375,6.355,7.054687815
4.375,6.355,6.941923077
4.375,6.355,6.57797971
4.375,6.355,6.033747634
4.375,6.486,13.76255663
4.375,6.486,9.34152459
4.375,6.486,8.326724502
4.375,6.845,6.069302521
4.375,6.903,8.248863436
4.375,6.903,7.623680597
4.375,6.903,7.492737819
4.375,6.903,7.318103679
4.375,6.903,6.857650113
4.375,6.903,5.357713873
4.375,7.517,9.205514252
4.375,7.567,11.83162078
4.375,7.69,10.296857
4.375,7.822,13.25747911
4.375,7.822,7.865152941
4.375,7.907,6.896590047
4.375,7.907,4.916392081
4.375,8.123,9.003286863
4.375,9.161,7.768314961
4.375,9.782,8.01727165
4.375,9.972,7.175439604
4.375,10.452,14.25628927
4.375,10.452,9.475680934
4.375,10.452,9.145930605
4.375,10.452,9.020301587
4.375,10.452,8.493681081
4.375,10.452,7.464119198
4.375,10.452,7.266538404
4.375,14.588,9.151303748
4.375,31.223,8.319820359
4.4,0.953,3.230373016
4.4,1.436,2.891033333
4.4,1.587,1.729836538
4.4,1.654,3.03039759
4.4,1.924,5.1695625
4.4,2.062,8.868641407
4.4,2.129,5.50007483
4.4,2.129,3.754071186
4.4,2.203,4.397029703
4.4,2.269,3.956703704
4.4,2.283,7.710931727
4.4,2.329,5.24223545
4.4,2.376,6.527442748
4.4,2.376,5.869239065
4.4,2.376,5.656805599
4.4,2.444,4.682170588
4.4,2.527,6.869734247
4.4,2.561,8.102874783
4.4,2.604,5.354196262
4.4,2.628,2.806239264
4.4,2.749,7.176366022
4.4,2.918,6.052943489
4.4,2.92,8.984580875
4.4,2.978,12.19306017
4.4,2.986,6.073314376
4.4,2.987,5.793180451
4.4,2.989,6.616207523
4.4,3.088,6.428561905
4.4,3.092,9.735134259
4.4,3.147,9.462263502
4.4,3.167,8.367467487
4.4,3.175,5.180820619
4.4,3.222,4.521339001
4.4,3.222,4.002891753
4.4,3.263,4.946234694
4.4,3.338,9.14637092
4.4,3.352,7.204072269
4.4,3.352,6.176571207
4.4,3.352,5.33162439
4.4,3.352,4.206185606
4.4,3.354,7.071613687
4.4,3.364,6.093265409
4.4,3.368,10.48148736
4.4,3.368,7.638682864
4.4,3.368,6.5024
4.4,3.368,6.23730501
4.4,3.368,5.774518968
