PubMed ID,Total Citations,Citations per Year,Expected Citations per Year,Field Citation Rate,Relative Citation Ratio,NIH Percentile,Year,Title,Authors,Journal,Article?
22495311,516,244.67,6.12,8.01,39.98,99.9,2012,Patterns and rates of exonic de novo mutations in autism spectrum disorders.,"Neale, Benjamin M; Kou, Yan; Liu, Li; Ma'ayan, Avi; Samocha, Kaitlin E; Sabo, Aniko; Lin, Chiao-Feng; Stevens, Christine; Wang, Li-San; Makarov, Vladimir; Polak, Paz; Yoon, Seungtai; Maguire, Jared; Crawford, Emily L; Campbell, Nicholas G; Geller, Evan T; Valladares, Otto; Schafer, Chad; Liu, Han; Zhao, Tuo; Cai, Guiqing; Lihm, Jayon; Dannenfelser, Ruth; Jabado, Omar; Peralta, Zuleyma; Nagaswamy, Uma; Muzny, Donna; Reid, Jeffrey G; Newsham, Irene; Wu, Yuanqing; Lewis, Lora; Han, Yi; Voight, Benjamin F; Lim, Elaine; Rossin, Elizabeth; Kirby, Andrew; Flannick, Jason; Fromer, Menachem; Shakir, Khalid; Fennell, Tim; Garimella, Kiran; Banks, Eric; Poplin, Ryan; Gabriel, Stacey; DePristo, Mark; Wimbish, Jack R; Boone, Braden E; Levy, Shawn E; Betancur, Catalina; Sunyaev, Shamil; Boerwinkle, Eric; Buxbaum, Joseph D; Cook, Edwin H; Devlin, Bernie; Gibbs, Richard A; Roeder, Kathryn; Schellenberg, Gerard D; Sutcliffe, James S; Daly, Mark J",Nature,TRUE
22502580,6,2.84,5.83,7.57,0.49,26.2,2012,Method for physiologic phenotype characterization at the single-cell level in non-interacting and interacting cells.,"Kelbauskas, Laimonas; Ashili, Shashanka P; Houkal, Jeff; Smith, Dean; Mohammadreza, Aida; Lee, Kristen B; Forrester, Jessica; Kumar, Ashok; Anis, Yasser H; Paulson, Thomas G; Youngbull, Cody A; Tian, Yanqing; Holl, Mark R; Johnson, Roger H; Meldrum, Deirdre R",J Biomed Opt,TRUE
22503247,9,4.27,6.70,8.88,0.64,34.1,2012,Identification of a selective small molecule inhibitor of breast cancer stem cells.,"Germain, Andrew R; Carmody, Leigh C; Morgan, Barbara; Fernandez, Cristina; Forbeck, Erin; Lewis, Timothy A; Nag, Partha P; Ting, Amal; VerPlank, Lynn; Feng, Yuxiong; Perez, Jose R; Dandapani, Sivaraman; Palmer, Michelle; Lander, Eric S; Gupta, Piyush B; Schreiber, Stuart L; Munoz, Benito",Bioorg. Med. Chem. Lett.,TRUE
22503288,17,8.06,5.32,6.81,1.51,65.5,2012,Metabolic insight into mechanisms of high-altitude adaptation in Tibetans.,"Ge, Ri-Li; Simonson, Tatum S; Cooksey, Robert C; Tanna, Uran; Qin, Ga; Huff, Chad D; Witherspoon, David J; Xing, Jinchuan; Zhengzhong, Bai; Prchal, Josef T; Jorde, Lynn B; McClain, Donald A",Mol. Genet. Metab.,TRUE
22506568,7,3.32,7.69,10.36,0.43,23.1,2012,Statistical significance of optical map alignments.,"Sarkar, Deepayan; Goldstein, Steve; Schwartz, David C; Newton, Michael A",J. Comput. Biol.,TRUE
22385660,79,37.46,7.45,9.99,5.03,93.7,2012,Low incidence of DNA sequence variation in human induced pluripotent stem cells generated by nonintegrating plasmid expression.,"Cheng, Linzhao; Hansen, Nancy F; Zhao, Ling; Du, Yutao; Zou, Chunlin; Donovan, Frank X; Chou, Bin-Kuan; Zhou, Guangyu; Li, Shijie; Dowey, Sarah N; Ye, Zhaohui; ; Chandrasekharappa, Settara C; Yang, Huanming; Mullikin, James C; Liu, P Paul",Cell Stem Cell,TRUE
22524403,18,8.53,5.24,6.68,1.63,68.1,2012,CHRNB3 is more strongly associated with Fagerström test for cigarette dependence-based nicotine dependence than cigarettes per day: phenotype definition changes genome-wide association studies results.,"Rice, John P; Hartz, Sarah M; Agrawal, Arpana; Almasy, Laura; Bennett, Siiri; Breslau, Naomi; Bucholz, Kathleen K; Doheny, Kimberly F; Edenberg, Howard J; Goate, Alison M; Hesselbrock, Victor; Howells, William B; Johnson, Eric O; Kramer, John; Krueger, Robert F; Kuperman, Samuel; Laurie, Cathy; Manolio, Teri A; Neuman, Rosalind J; Nurnberger, John I; Porjesz, Bernice; Pugh, Elizabeth; Ramos, Erin M; Saccone, Nancy; Saccone, Scott; Schuckit, Marc; Bierut, Laura J;",Addiction,TRUE
22532433,28,13.28,6.35,8.35,2.09,76.1,2012,"Informed consent for whole genome sequencing: a qualitative analysis of participant expectations and perceptions of risks, benefits, and harms.","Tabor, Holly K; Stock, Jacquie; Brazg, Tracy; McMillin, Margaret J; Dent, Karin M; Yu, Joon-Ho; Shendure, Jay; Bamshad, Michael J",Am. J. Med. Genet. A,TRUE
22532830,7,3.32,4.76,5.97,0.70,37.1,2012,"Cysteamine suppresses invasion, metastasis and prolongs survival by inhibiting matrix metalloproteinases in a mouse model of human pancreatic cancer.","Fujisawa, Toshio; Rubin, Benjamin; Suzuki, Akiko; Patel, Prabhudas S; Gahl, William A; Joshi, Bharat H; Puri, Raj K",PLoS ONE,TRUE
22539988,26,12.33,7.83,10.56,1.58,66.9,2012,Evaluation of the metabochip genotyping array in African Americans and implications for fine mapping of GWAS-identified loci: the PAGE study.,"Buyske, Steven; Wu, Ying; Carty, Cara L; Cheng, Iona; Assimes, Themistocles L; Dumitrescu, Logan; Hindorff, Lucia A; Mitchell, Sabrina; Ambite, Jose Luis; Boerwinkle, Eric; Buzkova, Petra; Carlson, Chris S; Cochran, Barbara; Duggan, David; Eaton, Charles B; Fesinmeyer, Megan D; Franceschini, Nora; Haessler, Jeffrey; Jenny, Nancy; Kang, Hyun Min; Kooperberg, Charles; Lin, Yi; Le Marchand, Loic; Matise, Tara C; Robinson, Jennifer G; Rodriguez, Carlos; Schumacher, Fredrick R; Voight, Benjamin F; Young, Alicia; Manolio, Teri A; Mohlke, Karen L; Haiman, Christopher A; Peters, Ulrike; Crawford, Dana C; North, Kari E",PLoS ONE,TRUE
22546054,35,16.60,6.13,8.02,2.71,83.2,2012,Current challenges in de novo plant genome sequencing and assembly.,"Schatz, Michael C; Witkowski, Jan; McCombie, W Richard",Genome Biol.,FALSE
22549283,56,26.55,4.08,4.95,6.51,96,2012,Novel data-mining methodologies for adverse drug event discovery and analysis.,"Harpaz, R; DuMouchel, W; Shah, N H; Madigan, D; Ryan, P; Friedman, C",Clin. Pharmacol. Ther.,FALSE
22549955,28,13.28,8.44,11.47,1.57,66.8,2012,Codependency of H2B monoubiquitination and nucleosome reassembly on Chd1.,"Lee, Jung-Shin; Garrett, Alexander S; Yen, Kuangyu; Takahashi, Yoh-Hei; Hu, Deqing; Jackson, Jessica; Seidel, Christopher; Pugh, B Franklin; Shilatifard, Ali",Genes Dev.,TRUE
22565872,5,2.37,5.13,6.53,0.46,24.8,2012,Palatal and oral manifestations of Muenke syndrome (FGFR3-related craniosynostosis).,"Agochukwu, Nneamaka Barbara; Solomon, Benjamin D; Doherty, Emily S; Muenke, Maximilian",J Craniofac Surg,FALSE
22579280,59,27.98,7.53,10.11,3.72,89.5,2012,Human transposon tectonics.,"Burns, Kathleen H; Boeke, Jef D",Cell,FALSE
22591852,7,3.32,6.87,9.12,0.48,26,2012,Functional analysis of synonymous substitutions predicted to affect splicing of the CFTR gene.,"Scott, Alexandra; Petrykowska, Hanna M; Hefferon, Timothy; Gotea, Valer; Elnitski, Laura",J. Cyst. Fibros.,TRUE
22610117,69,32.72,7.64,10.28,4.28,91.7,2012,Extremely low-coverage sequencing and imputation increases power for genome-wide association studies.,"Pasaniuc, Bogdan; Rohland, Nadin; McLaren, Paul J; Garimella, Kiran; Zaitlen, Noah; Li, Heng; Gupta, Namrata; Neale, Benjamin M; Daly, Mark J; Sklar, Pamela; Sullivan, Patrick F; Bergen, Sarah; Moran, Jennifer L; Hultman, Christina M; Lichtenstein, Paul; Magnusson, Patrik; Purcell, Shaun M; Haas, David W; Liang, Liming; Sunyaev, Shamil; Patterson, Nick; de Bakker, Paul I W; Reich, David; Price, Alkes L",Nat. Genet.,TRUE
22617227,90,42.67,5.14,6.54,8.30,97.5,2012,The clinical pharmacogenomics implementation consortium: CPIC guideline for SLCO1B1 and simvastatin-induced myopathy.,"Wilke, R A; Ramsey, L B; Johnson, S G; Maxwell, W D; McLeod, H L; Voora, D; Krauss, R M; Roden, D M; Feng, Q; Cooper-Dehoff, R M; Gong, L; Klein, T E; Wadelius, M; Niemi, M;",Clin. Pharmacol. Ther.,FALSE
22633067,18,8.53,5.60,7.23,1.52,65.7,2012,"DNA synthesis, assembly and applications in synthetic biology.","Ma, Siying; Tang, Nicholas; Tian, Jingdong",Curr Opin Chem Biol,FALSE
22648184,7,3.32,5.77,7.49,0.58,30.9,2012,"Hirschsprung's disease and variants in genes that regulate enteric neural crest cell proliferation, migration and differentiation.","Carter, Tonia C; Kay, Denise M; Browne, Marilyn L; Liu, Aiyi; Romitti, Paul A; Kuehn, Devon; Conley, Mary R; Caggana, Michele; Druschel, Charlotte M; Brody, Lawrence C; Mills, James L",J. Hum. Genet.,TRUE
22653536,1,0.47,5.22,6.66,0.09,4.5,2012,Prenatal healthcare providers' Gaucher disease carrier screening practices.,"Falcone, Dana; Wood, Elisabeth McCarty; Mennuti, Michael; Xie, Sharon X; Van Deerlin, Vivianna M",Genet. Med.,TRUE
22653910,2,0.95,4.58,5.70,0.21,10.3,2012,Cell-based high-throughput screens for the discovery of chemotherapeutic agents.,"Fox, Jennifer T; Myung, Kyungjae",Oncotarget,TRUE
22675552,5,2.37,4.67,5.83,0.51,27.3,2012,Thermostable DNA polymerase from a viral metagenome is a potent RT-PCR enzyme.,"Moser, Michael J; DiFrancesco, Robert A; Gowda, Krishne; Klingele, Audrey J; Sugar, Darby R; Stocki, Stacy; Mead, David A; Schoenfeld, Thomas W",PLoS ONE,TRUE
22677392,8,3.79,4.25,5.20,0.89,45.8,2012,Long lifetime of hydrogen-bonded DNA basepairs by force spectroscopy.,"Fuhrmann, Alexander; Getfert, Sebastian; Fu, Qiang; Reimann, Peter; Lindsay, Stuart; Ros, Robert",Biophys. J.,TRUE
22696683,13,6.16,7.84,10.58,0.79,41.2,2012,Perturbation-based analysis and modeling of combinatorial regulation in the yeast sulfur assimilation pathway.,"McIsaac, R Scott; Petti, Allegra A; Bussemaker, Harmen J; Botstein, David",Mol. Biol. Cell,TRUE
22699154,5,2.37,4.46,5.52,0.53,28.6,2012,Customers or research participants? Guidance for research practices in commercialization of personal genomics.,"Tobin, Sara L; Cho, Mildred K; Lee, Sandra S-J; Magnus, David C; Allyse, Megan; Ormond, Kelly E; Garrison, Nanibaa' A",Genet. Med.,TRUE
22770981,16,7.59,5.76,7.47,1.32,60.4,2012,HOXB1 founder mutation in humans recapitulates the phenotype of Hoxb1-/- mice.,"Webb, Bryn D; Shaaban, Sherin; Gaspar, Harald; Cunha, Luis F; Schubert, Christian R; Hao, Ke; Robson, Caroline D; Chan, Wai-Man; Andrews, Caroline; MacKinnon, Sarah; Oystreck, Darren T; Hunter, David G; Iacovelli, Anthony J; Ye, Xiaoqian; Camminady, Anne; Engle, Elizabeth C; Jabs, Ethylin Wang",Am. J. Hum. Genet.,TRUE
22771518,4,1.90,5.39,6.92,0.35,18.5,2012,The tight junction protein claudin-1 influences cranial neural crest cell emigration.,"Fishwick, Katherine J; Neiderer, Theresa E; Jhingory, Sharon; Bronner, Marianne E; Taneyhill, Lisa A",Mech. Dev.,TRUE
22773753,11,5.22,6.69,8.87,0.78,40.9,2012,Zebrafish neurofibromatosis type 1 genes have redundant functions in tumorigenesis and embryonic development.,"Shin, Jimann; Padmanabhan, Arun; de Groh, Eric D; Lee, Jeong-Soo; Haidar, Sam; Dahlberg, Suzanne; Guo, Feng; He, Shuning; Wolman, Marc A; Granato, Michael; Lawson, Nathan D; Wolfe, Scot A; Kim, Seok-Hyung; Solnica-Krezel, Lilianna; Kanki, John P; Ligon, Keith L; Epstein, Jonathan A; Look, A Thomas",Dis Model Mech,TRUE
22776048,4,1.90,4.35,5.35,0.44,23.4,2012,Ulcerative dermatitis in C57BL/6 mice exhibits an oxidative stress response consistent with normal wound healing.,"Williams, Lisa K; Csaki, Lauren S; Cantor, Rita M; Reue, Karen; Lawson, Greg W",Comp. Med.,TRUE
22778404,22,10.43,4.74,5.94,2.20,77.6,2012,Sialin (SLC17A5) functions as a nitrate transporter in the plasma membrane.,"Qin, Lizheng; Liu, Xibao; Sun, Qifei; Fan, Zhipeng; Xia, Dengsheng; Ding, Gang; Ong, Hwei Ling; Adams, David; Gahl, William A; Zheng, Changyu; Qi, Senrong; Jin, Luyuan; Zhang, Chunmei; Gu, Liankun; He, Junqi; Deng, Dajun; Ambudkar, Indu S; Wang, Songlin",Proc. Natl. Acad. Sci. U.S.A.,TRUE
22778419,55,26.08,5.33,6.83,4.89,93.3,2012,Eradication of bacterial persisters with antibiotic-generated hydroxyl radicals.,"Grant, Sarah Schmidt; Kaufmann, Benjamin B; Chand, Nikhilesh S; Haseley, Nathan; Hung, Deborah T",Proc. Natl. Acad. Sci. U.S.A.,TRUE
22706312,154,73.02,6.27,8.23,11.65,98.7,2012,Genome-wide efficient mixed-model analysis for association studies.,"Zhou, Xiang; Stephens, Matthew",Nat. Genet.,TRUE
22711240,4,1.90,3.33,3.83,0.57,30.7,2012,Factors associated with perceived uncertainty among parents of children with undiagnosed medical conditions.,"Madeo, Anne C; O'Brien, Kathleen E; Bernhardt, Barbara A; Biesecker, Barbara B",Am. J. Med. Genet. A,TRUE
22745252,153,72.55,7.48,10.04,9.70,98.1,2012,Landscape of somatic retrotransposition in human cancers.,"Lee, Eunjung; Iskow, Rebecca; Yang, Lixing; Gokcumen, Omer; Haseley, Psalm; Luquette, Lovelace J; Lohr, Jens G; Harris, Christopher C; Ding, Li; Wilson, Richard K; Wheeler, David A; Gibbs, Richard A; Kucherlapati, Raju; Lee, Charles; Kharchenko, Peter V; Park, Peter J;",Science,TRUE
22759587,3,1.42,8.31,11.29,0.17,8.4,2012,Finding combinatorial histone code by semi-supervised biclustering.,"Teng, Li; Tan, Kai",BMC Genomics,TRUE
22888076,14,6.64,5.41,6.95,1.23,57.7,2012,Molecular logic gates for DNA analysis: detection of rifampin resistance in M. tuberculosis DNA.,"Cornett, Evan M; Campbell, Eleanor A; Gulenay, George; Peterson, Evan; Bhaskar, Neha; Kolpashchikov, Dmitry M",Angew. Chem. Int. Ed. Engl.,TRUE
22888806,4,3.61,3.41,3.24,1.06,52.1,2013,Testing different communication formats on responses to imagined risk of having versus missing the GSTM1 gene.,"Shepperd, James A; Lipkus, Isaac M; Sanderson, Saskia C; McBride, Colleen M; O'Neill, Suzanne C; Docherty, Sharron",J Health Commun,TRUE
22806400,10,9.02,5.70,5.89,1.58,67,2013,Transgenic quail as a model for research in the avian nervous system: a comparative study of the auditory brainstem.,"Seidl, Armin H; Sanchez, Jason Tait; Schecterson, Leslayann; Tabor, Kathryn M; Wang, Yuan; Kashima, Daniel T; Poynter, Greg; Huss, David; Fraser, Scott E; Lansford, Rusty; Rubel, Edwin W",J. Comp. Neurol.,TRUE
22832519,6,1.93,4.68,6.13,0.41,22,2011,A two-locus genetic interaction between LPHN3 and 11q predicts ADHD severity and long-term outcome.,"Acosta, M T; Vélez, J I; Bustamante, M L; Balog, J Z; Arcos-Burgos, M; Muenke, M",Transl Psychiatry,TRUE
22840240,12,5.69,3.24,3.71,1.75,70.5,2012,Recruiting egg donors online: an analysis of in vitro fertilization clinic and agency websites' adherence to American Society for Reproductive Medicine guidelines.,"Keehn, Jason; Holwell, Eve; Abdul-Karim, Ruqayyah; Chin, Lisa Judy; Leu, Cheng-Shiun; Sauer, Mark V; Klitzman, Robert",Fertil. Steril.,TRUE
22843981,12,5.69,6.55,8.65,0.87,44.8,2012,Bayesian ontology querying for accurate and noise-tolerant semantic searches.,"Bauer, Sebastian; Köhler, Sebastian; Schulz, Marcel H; Robinson, Peter N",Bioinformatics,TRUE
22848651,23,10.91,5.99,7.81,1.82,71.8,2012,Empirical validation of pooled whole genome population re-sequencing in Drosophila melanogaster.,"Zhu, Yuan; Bergland, Alan O; González, Josefa; Petrov, Dmitri A",PLoS ONE,TRUE
22853913,12,5.69,4.24,5.20,1.34,61,2012,Trapping DNA near a solid-state nanopore.,"Vlassarev, Dimitar M; Golovchenko, Jene A",Biophys. J.,TRUE
22933317,1,0.90,1.77,1.34,0.51,27.4,2013,Adaptive linear rank tests for eQTL studies.,"Szymczak, Silke; Scheinhardt, Markus O; Zeller, Tanja; Wild, Philipp S; Blankenberg, Stefan; Ziegler, Andreas",Stat Med,TRUE
22939624,148,70.18,6.72,8.90,10.45,98.4,2012,Quantitative analysis of HSP90-client interactions reveals principles of substrate recognition.,"Taipale, Mikko; Krykbaeva, Irina; Koeva, Martina; Kayatekin, Can; Westover, Kenneth D; Karras, Georgios I; Lindquist, Susan",Cell,TRUE
22955617,555,263.16,7.74,10.44,33.99,99.8,2012,The accessible chromatin landscape of the human genome.,"Thurman, Robert E; Rynes, Eric; Humbert, Richard; Vierstra, Jeff; Maurano, Matthew T; Haugen, Eric; Sheffield, Nathan C; Stergachis, Andrew B; Wang, Hao; Vernot, Benjamin; Garg, Kavita; John, Sam; Sandstrom, Richard; Bates, Daniel; Boatman, Lisa; Canfield, Theresa K; Diegel, Morgan; Dunn, Douglas; Ebersol, Abigail K; Frum, Tristan; Giste, Erika; Johnson, Audra K; Johnson, Ericka M; Kutyavin, Tanya; Lajoie, Bryan; Lee, Bum-Kyu; Lee, Kristen; London, Darin; Lotakis, Dimitra; Neph, Shane; Neri, Fidencio; Nguyen, Eric D; Qu, Hongzhu; Reynolds, Alex P; Roach, Vaughn; Safi, Alexias; Sanchez, Minerva E; Sanyal, Amartya; Shafer, Anthony; Simon, Jeremy M; Song, Lingyun; Vong, Shinny; Weaver, Molly; Yan, Yongqi; Zhang, Zhancheng; Zhang, Zhuzhu; Lenhard, Boris; Tewari, Muneesh; Dorschner, Michael O; Hansen, R Scott; Navas, Patrick A; Stamatoyannopoulos, George; Iyer, Vishwanath R; Lieb, Jason D; Sunyaev, Shamil R; Akey, Joshua M; Sabo, Peter J; Kaul, Rajinder; Furey, Terrence S; Dekker, Job; Crawford, Gregory E; Stamatoyannopoulos, John A",Nature,TRUE
22955987,459,217.64,7.08,9.44,30.74,99.8,2012,GENCODE: the reference human genome annotation for The ENCODE Project.,"Harrow, Jennifer; Frankish, Adam; Gonzalez, Jose M; Tapanari, Electra; Diekhans, Mark; Kokocinski, Felix; Aken, Bronwen L; Barrell, Daniel; Zadissa, Amonida; Searle, Stephen; Barnes, If; Bignell, Alexandra; Boychenko, Veronika; Hunt, Toby; Kay, Mike; Mukherjee, Gaurab; Rajan, Jeena; Despacio-Reyes, Gloria; Saunders, Gary; Steward, Charles; Harte, Rachel; Lin, Michael; Howald, Cédric; Tanzer, Andrea; Derrien, Thomas; Chrast, Jacqueline; Walters, Nathalie; Balasubramanian, Suganthi; Pei, Baikang; Tress, Michael; Rodriguez, Jose Manuel; Ezkurdia, Iakes; van Baren, Jeltje; Brent, Michael; Haussler, David; Kellis, Manolis; Valencia, Alfonso; Reymond, Alexandre; Gerstein, Mark; Guigó, Roderic; Hubbard, Tim J",Genome Res.,TRUE
23028187,4,3.61,8.68,9.34,0.42,22.2,2013,Haplotype-based profiling of subtle allelic imbalance with SNP arrays.,"Vattathil, Selina; Scheet, Paul",Genome Res.,TRUE
22904687,55,26.08,5.63,7.27,4.64,92.7,2012,The Human Microbiome Project: a community resource for the healthy human microbiome.,"Gevers, Dirk; Knight, Rob; Petrosino, Joseph F; Huang, Katherine; McGuire, Amy L; Birren, Bruce W; Nelson, Karen E; White, Owen; Methé, Barbara A; Huttenhower, Curtis",PLoS Biol.,TRUE
22912405,19,9.01,6.62,8.75,1.36,61.6,2012,Identification of benzodiazepine Ro5-3335 as an inhibitor of CBF leukemia through quantitative high throughput screen against RUNX1-CBF? interaction.,"Cunningham, Lea; Finckbeiner, Steven; Hyde, R Katherine; Southall, Noel; Marugan, Juan; Yedavalli, Venkat R K; Dehdashti, Seameen Jean; Reinhold, William C; Alemu, Lemlem; Zhao, Ling; Yeh, Jing-Ruey Joanna; Sood, Raman; Pommier, Yves; Austin, Christopher P; Jeang, Kuan-Teh; Zheng, Wei; Liu, Paul",Proc. Natl. Acad. Sci. U.S.A.,TRUE
22923467,26,23.44,6.70,7.04,3.50,88.5,2013,The timing of pigmentation lightening in Europeans.,"Beleza, Sandra; Santos, António M; McEvoy, Brian; Alves, Isabel; Martinho, Cláudia; Cameron, Emily; Shriver, Mark D; Parra, Esteban J; Rocha, Jorge",Mol. Biol. Evol.,TRUE
22983436,17,8.06,4.46,5.53,1.81,71.5,2012,"Capture, isolation and release of cancer cells with aptamer-functionalized glass bead array.","Wan, Yuan; Liu, Yaling; Allen, Peter B; Asghar, Waseem; Mahmood, M Arif Iftakher; Tan, Jifu; Duhon, Holli; Kim, Young-tae; Ellington, Andrew D; Iqbal, Samir M",Lab Chip,TRUE
22987818,8,3.79,6.99,9.31,0.54,29.2,2012,WDR35 mutation in siblings with Sensenbrenner syndrome: a ciliopathy with variable phenotype.,"Bacino, Carlos A; Dhar, Shweta U; Brunetti-Pierri, Nicola; Lee, Brendan; Bonnen, Penelope E",Am. J. Med. Genet. A,TRUE
22995991,48,43.28,7.73,8.23,5.60,94.8,2013,An informatics approach to analyzing the incidentalome.,"Berg, Jonathan S; Adams, Michael; Nassar, Nassib; Bizon, Chris; Lee, Kristy; Schmitt, Charles P; Wilhelmsen, Kirk C; Evans, James P",Genet. Med.,TRUE
23024010,28,13.28,7.89,10.65,1.68,69.2,2012,Site identification in high-throughput RNA-protein interaction data.,"Uren, Philip J; Bahrami-Samani, Emad; Burns, Suzanne C; Qiao, Mei; Karginov, Fedor V; Hodges, Emily; Hannon, Gregory J; Sanford, Jeremy R; Penalva, Luiz O F; Smith, Andrew D",Bioinformatics,TRUE
23044549,6,5.41,6.86,7.23,0.79,41.3,2013,MGAviewer: a desktop visualization tool for analysis of metagenomics alignment data.,"Zhu, Zhengwei; Niu, Beifang; Chen, Jing; Wu, Sitao; Sun, Shulei; Li, Weizhong",Bioinformatics,TRUE
23062576,3,1.42,6.77,8.98,0.21,10.5,2012,Cellular calibrators to quantitate T-cell receptor excision circles (TRECs) in clinical samples.,"Punwani, Divya; Gonzalez-Espinosa, Diana; Comeau, Anne Marie; Dutra, Amalia; Pak, Evgenia; Puck, Jennifer",Mol. Genet. Metab.,TRUE
23064000,13,6.16,4.85,6.11,1.27,59,2012,A counting renaissance: combining stochastic mapping and empirical Bayes to quickly detect amino acid sites under positive selection.,"Lemey, Philippe; Minin, Vladimir N; Bielejec, Filip; Kosakovsky Pond, Sergei L; Suchard, Marc A",Bioinformatics,TRUE
23088656,16,7.59,6.64,8.79,1.14,55,2012,Gene expression anti-profiles as a basis for accurate universal cancer signatures.,"Bravo, Héctor Corrada; Pihur, Vasyl; McCall, Matthew; Irizarry, Rafael A; Leek, Jeffrey T",BMC Bioinformatics,TRUE
23103170,24,11.38,7.26,9.71,1.57,66.7,2012,Large-scale functional organization of long-range chromatin interaction networks.,"Sandhu, Kuljeet Singh; Li, Guoliang; Poh, Huay Mei; Quek, Yu Ling Kelly; Sia, Yee Yen; Peh, Su Qin; Mulawadi, Fabianus Hendriyan; Lim, Joanne; Sikic, Mile; Menghi, Francesca; Thalamuthu, Anbupalam; Sung, Wing Kin; Ruan, Xiaoan; Fullwood, Melissa Jane; Liu, Edison; Csermely, Peter; Ruan, Yijun",Cell Rep,TRUE
23104156,2,1.80,5.73,5.92,0.32,16.4,2013,Proliferation and migration of tumor cells in tapered channels.,"Wan, Yuan; Tamuly, Deepika; Allen, Peter B; Kim, Young-tae; Bachoo, Robert; Ellington, Andrew D; Iqbal, Samir M",Biomed Microdevices,TRUE
23106705,29,13.75,5.80,7.53,2.37,79.8,2012,Genomic basis of aging and life-history evolution in Drosophila melanogaster.,"Remolina, Silvia C; Chang, Peter L; Leips, Jeff; Nuzhdin, Sergey V; Hughes, Kimberly A",Evolution,TRUE
23114012,11,5.22,6.91,9.18,0.76,39.8,2012,Multiparameter behavioral profiling reveals distinct thermal response regimes in Caenorhabditis elegans.,"Ghosh, Rajarshi; Mohammadi, Aylia; Kruglyak, Leonid; Ryu, William S",BMC Biol.,TRUE
23038411,4,1.90,6.49,8.56,0.29,15.1,2012,The robustness of generalized estimating equations for association tests in extended family data.,"Suktitipat, Bhoom; Mathias, Rasika A; Vaidya, Dhananjay; Yanek, Lisa R; Young, J Hunter; Becker, Lewis C; Becker, Diane M; Wilson, Alexander F; Fallin, M Daniele",Hum. Hered.,TRUE
23043118,35,16.60,7.54,10.13,2.20,77.6,2012,Extensive genetic variation in somatic human tissues.,"O'Huallachain, Maeve; Karczewski, Konrad J; Weissman, Sherman M; Urban, Alexander Eckehart; Snyder, Michael P",Proc. Natl. Acad. Sci. U.S.A.,TRUE
23074187,23,20.74,7.01,7.40,2.96,85.2,2013,"ZFIN, the Zebrafish Model Organism Database: increased support for mutants and transgenics.","Howe, Douglas G; Bradford, Yvonne M; Conlin, Tom; Eagle, Anne E; Fashena, David; Frazer, Ken; Knight, Jonathan; Mani, Prita; Martin, Ryan; Moxon, Sierra A Taylor; Paddock, Holly; Pich, Christian; Ramachandran, Sridhar; Ruef, Barbara J; Ruzicka, Leyla; Schaper, Kevin; Shao, Xiang; Singer, Amy; Sprunger, Brock; Van Slyke, Ceri E; Westerfield, Monte",Nucleic Acids Res.,TRUE
23160062,5,2.37,5.86,7.62,0.40,21.5,2012,Population genomic analysis of base composition evolution in Drosophila melanogaster.,"Poh, Yu-Ping; Ting, Chau-Ti; Fu, Hua-Wen; Langley, Charles H; Begun, David J",Genome Biol Evol,TRUE
23162081,4,3.61,6.52,6.84,0.55,29.7,2013,A system for exact and approximate genetic linkage analysis of SNP data in large pedigrees.,"Silberstein, Mark; Weissbrod, Omer; Otten, Lars; Tzemach, Anna; Anisenia, Andrei; Shtark, Oren; Tuberg, Dvir; Galfrin, Eddie; Gannon, Irena; Shalata, Adel; Borochowitz, Zvi U; Dechter, Rina; Thompson, Elizabeth; Geiger, Dan",Bioinformatics,TRUE
23166519,0,0.00,6.56,8.66,0.00,2,2012,A unified method for detecting secondary trait associations with rare variants: application to sequence data.,"Liu, Dajiang J; Leal, Suzanne M",PLoS Genet.,TRUE
23172852,21,18.94,5.88,6.10,3.22,86.9,2013,The relationship between F(ST) and the frequency of the most frequent allele.,"Jakobsson, Mattias; Edge, Michael D; Rosenberg, Noah A",Genetics,TRUE
23176082,3,1.42,7.86,10.61,0.18,8.9,2012,Weighted pedigree-based statistics for testing the association of rare variants.,"Shugart, Yin Yao; Zhu, Yun; Guo, Wei; Xiong, Momiao",BMC Genomics,TRUE
23180580,25,22.54,5.95,6.17,3.79,89.9,2013,Improving Bayesian population dynamics inference: a coalescent-based model for multiple loci.,"Gill, Mandev S; Lemey, Philippe; Faria, Nuno R; Rambaut, Andrew; Shapiro, Beth; Suchard, Marc A",Mol. Biol. Evol.,TRUE
23181507,4,1.90,7.67,10.32,0.25,12.6,2012,"CloudMan as a platform for tool, data, and analysis distribution.","Afgan, Enis; Chapman, Brad; Taylor, James",BMC Bioinformatics,TRUE
23195121,8,3.79,6.01,7.85,0.63,33.8,2012,The neurobehavior ontology: an ontology for annotation and integration of behavior and behavioral phenotypes.,"Gkoutos, Georgios V; Schofield, Paul N; Hoehndorf, Robert",Int. Rev. Neurobiol.,FALSE
23203985,33,29.76,7.95,8.48,3.75,89.7,2013,Dfam: a database of repetitive DNA based on profile hidden Markov models.,"Wheeler, Travis J; Clements, Jody; Eddy, Sean R; Hubley, Robert; Jones, Thomas A; Jurka, Jerzy; Smit, Arian F A; Finn, Robert D",Nucleic Acids Res.,TRUE
